,Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
34870,Judea,Judea,b.HEB.008.008,35.2035394,31.903215399999997,34870,,,
34871,Egipto,Egipto,b.HEB.008.009,30.802497999999996,26.820553000000004,34871,,,
34872,Israel,Israel,b.HEB.008.010,34.851612,31.046051000000002,34872,,,
34873,,,b.HEB.008.011,,,34873,,,
34874,,,b.HEB.008.012,,,34874,,,
34875,,,b.HEB.008.013,,,34875,,,
34876,,,b.HEB.009.001,,,34876,,,
34877,,,b.HEB.009.002,,,34877,,,
34878,,,b.HEB.009.003,,,34878,,,
34879,,,b.HEB.009.004,,,34879,,,
34880,,,b.HEB.009.005,,,34880,,,
34881,,,b.HEB.009.006,,,34881,,,
34882,,,b.HEB.009.007,,,34882,,,
34883,,,b.HEB.009.008,,,34883,,,
34884,,,b.HEB.009.009,,,34884,,,
34885,,,b.HEB.009.010,,,34885,,,
34886,,,b.HEB.009.011,,,34886,,,
34887,,,b.HEB.009.012,,,34887,,,
34888,,,b.HEB.009.013,,,34888,,,
34889,,,b.HEB.009.014,,,34889,,,
34890,,,b.HEB.009.015,,,34890,,,
34891,,,b.HEB.009.016,,,34891,,,
34892,,,b.HEB.009.017,,,34892,,,
34893,,,b.HEB.009.018,,,34893,,,
34894,,,b.HEB.009.019,,,34894,,,
34895,,,b.HEB.009.020,,,34895,,,
34896,,,b.HEB.009.021,,,34896,,,
34897,,,b.HEB.009.022,,,34897,,,
34898,,,b.HEB.009.023,,,34898,,,
34899,,,b.HEB.009.024,,,34899,,,
34900,,,b.HEB.009.024,,,34900,,,
34901,,,b.HEB.009.025,,,34901,,,
34902,,,b.HEB.009.026,,,34902,,,
34903,,,b.HEB.009.027,,,34903,,,
34904,,,b.HEB.009.028,,,34904,,,
34905,,,b.HEB.010.001,,,34905,,,
34906,,,b.HEB.010.002,,,34906,,,
34907,,,b.HEB.010.003,,,34907,,,
34908,,,b.HEB.010.004,,,34908,,,
34909,,,b.HEB.010.005,,,34909,,,
34910,,,b.HEB.010.006,,,34910,,,
34911,,,b.HEB.010.007,,,34911,,,
34912,,,b.HEB.010.008,,,34912,,,
34913,,,b.HEB.010.009,,,34913,,,
34914,,,b.HEB.010.010,,,34914,,,
34915,,,b.HEB.010.011,,,34915,,,
34916,,,b.HEB.010.012,,,34916,,,
34917,,,b.HEB.010.013,,,34917,,,
34918,,,b.HEB.010.014,,,34918,,,
34919,,,b.HEB.010.015,,,34919,,,
34920,,,b.HEB.010.016,,,34920,,,
34921,,,b.HEB.010.017,,,34921,,,
34922,,,b.HEB.010.018,,,34922,,,
34923,,,b.HEB.010.019,,,34923,,,
34924,,,b.HEB.010.020,,,34924,,,
34925,,,b.HEB.010.021,,,34925,,,
34926,,,b.HEB.010.022,,,34926,,,
34927,,,b.HEB.010.023,,,34927,,,
34928,,,b.HEB.010.024,,,34928,,,
34929,,,b.HEB.010.025,,,34929,,,
34930,,,b.HEB.010.026,,,34930,,,
34931,,,b.HEB.010.027,,,34931,,,
34932,,,b.HEB.010.028,,,34932,,,
34933,,,b.HEB.010.029,,,34933,,,
34934,,,b.HEB.010.030,,,34934,,,
34935,,,b.HEB.010.031,,,34935,,,
34936,,,b.HEB.010.032,,,34936,,,
34937,,,b.HEB.010.033,,,34937,,,
34938,,,b.HEB.010.034,,,34938,,,
34939,,,b.HEB.010.035,,,34939,,,
34940,,,b.HEB.010.036,,,34940,,,
34941,,,b.HEB.010.037,,,34941,,,
34942,,,b.HEB.010.038,,,34942,,,
34943,,,b.HEB.010.039,,,34943,,,
34944,,,b.HEB.011.001,,,34944,,,
34945,,,b.HEB.011.002,,,34945,,,
34946,,,b.HEB.011.003,,,34946,,,
34947,,,b.HEB.011.004,,,34947,,,
34948,,,b.HEB.011.005,,,34948,,,
34949,,,b.HEB.011.006,,,34949,,,
34950,,,b.HEB.011.007,,,34950,,,
34951,Israel,Israel,b.HEB.011.008,34.851612,31.046051000000002,34951,,,
34952,Israel,Israel,b.HEB.011.009,34.851612,31.046051000000002,34952,,,
34953,,,b.HEB.011.010,,,34953,,,
34954,,,b.HEB.011.011,,,34954,,,
34955,,,b.HEB.011.012,,,34955,,,
34956,tierra,tierra,b.HEB.011.013,0.0,-90.0,34956,,,
34957,,,b.HEB.011.014,,,34957,,,
34958,,,b.HEB.011.015,,,34958,,,
34959,,,b.HEB.011.016,,,34959,,,
34960,,,b.HEB.011.017,,,34960,,,
34961,,,b.HEB.011.018,,,34961,,,
34962,,,b.HEB.011.019,,,34962,,,
34963,,,b.HEB.011.020,,,34963,,,
34964,,,b.HEB.011.021,,,34964,,,
34965,,,b.HEB.011.022,,,34965,,,
34966,,,b.HEB.011.023,,,34966,,,
34967,,,b.HEB.011.024,,,34967,,,
34968,,,b.HEB.011.025,,,34968,,,
34969,,,b.HEB.011.026,,,34969,,,
34970,Egipto,Egipto,b.HEB.011.027,30.802497999999996,26.820553000000004,34970,,,
34971,,,b.HEB.011.028,,,34971,,,
34972,Mar Rojo,Mar Rojo,b.HEB.011.029,38.512572999999996,20.280232,34972,,,
34973,Jericó,Jericó,b.HEB.011.030,35.4617583,31.8611058,34973,,,
34974,,,b.HEB.011.031,,,34974,,,
34975,,,b.HEB.011.032,,,34975,,,
34976,,,b.HEB.011.033,,,34976,,,
34977,,,b.HEB.011.034,,,34977,,,
34978,,,b.HEB.011.035,,,34978,,,
34979,,,b.HEB.011.036,,,34979,,,
34980,,,b.HEB.011.037,,,34980,,,
34981,tierra,tierra,b.HEB.011.038,0.0,-90.0,34981,,,
34982,,,b.HEB.011.039,,,34982,,,
34983,,,b.HEB.011.040,,,34983,,,
34984,,,b.HEB.012.001,,,34984,,,
34985,,,b.HEB.012.002,,,34985,,,
34986,,,b.HEB.012.003,,,34986,,,
34987,,,b.HEB.012.004,,,34987,,,
34988,,,b.HEB.012.005,,,34988,,,
34989,,,b.HEB.012.006,,,34989,,,
34990,,,b.HEB.012.007,,,34990,,,
34991,,,b.HEB.012.008,,,34991,,,
34992,,,b.HEB.012.009,,,34992,,,
34993,,,b.HEB.012.010,,,34993,,,
34994,,,b.HEB.012.011,,,34994,,,
34995,,,b.HEB.012.012,,,34995,,,
34996,,,b.HEB.012.013,,,34996,,,
34997,,,b.HEB.012.014,,,34997,,,
34998,,,b.HEB.012.015,,,34998,,,
34999,,,b.HEB.012.016,,,34999,,,
35000,,,b.HEB.012.017,,,35000,,,
35001,Sión,Sión,b.HEB.012.018,35.228611111111,31.771666666667,35001,,,
35002,,,b.HEB.012.019,,,35002,,,
35003,Sión,Sión,b.HEB.012.020,35.228611111111,31.771666666667,35003,,,
35004,,,b.HEB.012.021,,,35004,,,
35005,,,b.HEB.012.022,,,35005,,,
35006,,,b.HEB.012.022,,,35006,,,
35007,,,b.HEB.012.023,,,35007,,,
35008,,,b.HEB.012.024,,,35008,,,
35009,tierra,tierra,b.HEB.012.025,0.0,-90.0,35009,,,
35010,,,b.HEB.012.025,,,35010,,,
35011,tierra,tierra,b.HEB.012.026,0.0,-90.0,35011,,,
35012,,,b.HEB.012.027,,,35012,,,
35013,,,b.HEB.012.028,,,35013,,,
35014,,,b.HEB.012.029,,,35014,,,
35015,,,b.HEB.013.001,,,35015,,,
35016,,,b.HEB.013.002,,,35016,,,
35017,,,b.HEB.013.003,,,35017,,,
35018,,,b.HEB.013.004,,,35018,,,
35019,,,b.HEB.013.005,,,35019,,,
35020,,,b.HEB.013.006,,,35020,,,
35021,,,b.HEB.013.007,,,35021,,,
35022,,,b.HEB.013.008,,,35022,,,
35023,,,b.HEB.013.009,,,35023,,,
35024,,,b.HEB.013.010,,,35024,,,
35025,,,b.HEB.013.011,,,35025,,,
35026,,,b.HEB.013.012,,,35026,,,
35027,,,b.HEB.013.013,,,35027,,,
35028,,,b.HEB.013.014,,,35028,,,
35029,,,b.HEB.013.015,,,35029,,,
35030,,,b.HEB.013.016,,,35030,,,
35031,,,b.HEB.013.017,,,35031,,,
35032,,,b.HEB.013.018,,,35032,,,
35033,,,b.HEB.013.019,,,35033,,,
35034,,,b.HEB.013.020,,,35034,,,
35035,,,b.HEB.013.021,,,35035,,,
35036,,,b.HEB.013.022,,,35036,,,
35037,,,b.HEB.013.023,,,35037,,,
35038,Italia,Italia,b.HEB.013.024,12.56738,41.87194,35038,,,
35039,,,b.HEB.013.025,,,35039,,,
35040,,,b.JAM.001.001,,,35040,,,
35041,,,b.JAM.001.002,,,35041,,,
35042,,,b.JAM.001.003,,,35042,,,
35043,,,b.JAM.001.004,,,35043,,,
35044,,,b.JAM.001.005,,,35044,,,
35045,,,b.JAM.001.006,,,35045,,,
35046,,,b.JAM.001.007,,,35046,,,
35047,,,b.JAM.001.008,,,35047,,,
35048,,,b.JAM.001.009,,,35048,,,
35049,,,b.JAM.001.010,,,35049,,,
35050,,,b.JAM.001.011,,,35050,,,
35051,,,b.JAM.001.012,,,35051,,,
35052,,,b.JAM.001.013,,,35052,,,
35053,,,b.JAM.001.014,,,35053,,,
35054,,,b.JAM.001.015,,,35054,,,
35055,,,b.JAM.001.016,,,35055,,,
35056,,,b.JAM.001.017,,,35056,,,
35057,,,b.JAM.001.018,,,35057,,,
35058,,,b.JAM.001.019,,,35058,,,
35059,,,b.JAM.001.020,,,35059,,,
35060,,,b.JAM.001.021,,,35060,,,
35061,,,b.JAM.001.022,,,35061,,,
35062,,,b.JAM.001.023,,,35062,,,
35063,,,b.JAM.001.024,,,35063,,,
35064,,,b.JAM.001.025,,,35064,,,
35065,,,b.JAM.001.026,,,35065,,,
35066,,,b.JAM.001.027,,,35066,,,
35067,,,b.JAM.002.001,,,35067,,,
35068,,,b.JAM.002.002,,,35068,,,
35069,,,b.JAM.002.003,,,35069,,,
35070,,,b.JAM.002.004,,,35070,,,
35071,,,b.JAM.002.005,,,35071,,,
35072,,,b.JAM.002.006,,,35072,,,
35073,,,b.JAM.002.007,,,35073,,,
35074,,,b.JAM.002.008,,,35074,,,
35075,,,b.JAM.002.009,,,35075,,,
35076,,,b.JAM.002.010,,,35076,,,
35077,,,b.JAM.002.011,,,35077,,,
35078,,,b.JAM.002.012,,,35078,,,
35079,,,b.JAM.002.013,,,35079,,,
35080,,,b.JAM.002.014,,,35080,,,
35081,,,b.JAM.002.015,,,35081,,,
35082,,,b.JAM.002.016,,,35082,,,
35083,,,b.JAM.002.017,,,35083,,,
35084,,,b.JAM.002.018,,,35084,,,
35085,,,b.JAM.002.019,,,35085,,,
35086,,,b.JAM.002.020,,,35086,,,
35087,,,b.JAM.002.021,,,35087,,,
35088,,,b.JAM.002.022,,,35088,,,
35089,,,b.JAM.002.023,,,35089,,,
35090,,,b.JAM.002.024,,,35090,,,
35091,,,b.JAM.002.025,,,35091,,,
35092,,,b.JAM.002.026,,,35092,,,
35093,,,b.JAM.003.001,,,35093,,,
35094,,,b.JAM.003.002,,,35094,,,
35095,,,b.JAM.003.003,,,35095,,,
35096,,,b.JAM.003.004,,,35096,,,
35097,,,b.JAM.003.005,,,35097,,,
35098,,,b.JAM.003.006,,,35098,,,
35099,,,b.JAM.003.007,,,35099,,,
35100,,,b.JAM.003.008,,,35100,,,
35101,,,b.JAM.003.009,,,35101,,,
35102,,,b.JAM.003.010,,,35102,,,
35103,,,b.JAM.003.011,,,35103,,,
35104,,,b.JAM.003.012,,,35104,,,
35105,,,b.JAM.003.013,,,35105,,,
35106,,,b.JAM.003.014,,,35106,,,
35107,,,b.JAM.003.015,,,35107,,,
35108,,,b.JAM.003.016,,,35108,,,
35109,,,b.JAM.003.017,,,35109,,,
35110,,,b.JAM.003.018,,,35110,,,
35111,,,b.1PE.001.001,,,35111,,,
35112,,,b.1PE.001.001,,,35112,,,
35113,Asia,Asia,b.1PE.001.001,34.126575,39.555216,35113,,,
35114,,,b.1PE.001.001,,,35114,,,
35115,,,b.1PE.001.001,,,35115,,,
35116,,,b.1PE.001.002,,,35116,,,
35117,,,b.1PE.001.003,,,35117,,,
35118,,,b.1PE.001.004,,,35118,,,
35119,,,b.1PE.001.005,,,35119,,,
35120,,,b.1PE.001.006,,,35120,,,
35121,,,b.1PE.001.007,,,35121,,,
35122,,,b.1PE.001.008,,,35122,,,
35123,,,b.1PE.001.009,,,35123,,,
35124,,,b.1PE.001.010,,,35124,,,
35125,,,b.1PE.001.011,,,35125,,,
35126,,,b.1PE.001.012,,,35126,,,
35127,,,b.1PE.001.013,,,35127,,,
35128,,,b.1PE.001.014,,,35128,,,
35129,,,b.1PE.001.015,,,35129,,,
35130,,,b.1PE.001.016,,,35130,,,
35131,,,b.1PE.001.017,,,35131,,,
35132,,,b.1PE.001.018,,,35132,,,
35133,,,b.1PE.001.019,,,35133,,,
35134,,,b.1PE.001.020,,,35134,,,
35135,,,b.1PE.001.021,,,35135,,,
35136,,,b.1PE.001.022,,,35136,,,
35137,,,b.1PE.001.023,,,35137,,,
35138,,,b.1PE.001.024,,,35138,,,
35139,,,b.1PE.001.025,,,35139,,,
35140,,,b.1PE.002.001,,,35140,,,
35141,,,b.1PE.002.002,,,35141,,,
35142,,,b.1PE.002.003,,,35142,,,
35143,,,b.1PE.002.004,,,35143,,,
35144,,,b.1PE.002.005,,,35144,,,
35145,Sión,Sión,b.1PE.002.006,35.228611111111,31.771666666667,35145,,,
35146,,,b.1PE.002.007,,,35146,,,
35147,,,b.1PE.002.008,,,35147,,,
35148,,,b.1PE.002.009,,,35148,,,
35149,,,b.1PE.002.010,,,35149,,,
35150,,,b.1PE.002.011,,,35150,,,
35151,,,b.1PE.002.012,,,35151,,,
35152,,,b.1PE.002.013,,,35152,,,
35153,,,b.1PE.002.014,,,35153,,,
35154,,,b.1PE.002.015,,,35154,,,
35155,,,b.1PE.002.016,,,35155,,,
35156,,,b.1PE.002.017,,,35156,,,
35157,,,b.1PE.002.018,,,35157,,,
35158,,,b.1PE.002.019,,,35158,,,
35159,,,b.1PE.002.020,,,35159,,,
35160,,,b.1PE.002.021,,,35160,,,
35161,,,b.1PE.002.022,,,35161,,,
35162,,,b.1PE.002.023,,,35162,,,
35163,,,b.1PE.002.024,,,35163,,,
35164,,,b.1PE.002.025,,,35164,,,
35165,,,b.1PE.003.001,,,35165,,,
35166,,,b.1PE.003.002,,,35166,,,
35167,,,b.1PE.003.003,,,35167,,,
35168,,,b.1PE.003.004,,,35168,,,
35169,,,b.1PE.003.005,,,35169,,,
35170,,,b.1PE.003.006,,,35170,,,
35171,,,b.1PE.003.007,,,35171,,,
35172,,,b.1PE.003.008,,,35172,,,
35173,,,b.1PE.003.009,,,35173,,,
35174,,,b.1PE.003.010,,,35174,,,
35175,,,b.1PE.003.011,,,35175,,,
35176,,,b.1PE.003.012,,,35176,,,
35177,,,b.1PE.003.013,,,35177,,,
35178,,,b.1PE.003.014,,,35178,,,
35179,,,b.1PE.003.015,,,35179,,,
35180,,,b.1PE.003.016,,,35180,,,
35181,,,b.1PE.003.017,,,35181,,,
35182,,,b.1PE.003.018,,,35182,,,
35183,,,b.1PE.003.019,,,35183,,,
35184,,,b.1PE.003.020,,,35184,,,
35185,,,b.1PE.003.021,,,35185,,,
35186,,,b.1PE.003.022,,,35186,,,
35187,,,b.1PE.004.001,,,35187,,,
35188,,,b.1PE.004.002,,,35188,,,
35189,,,b.1PE.004.003,,,35189,,,
35190,,,b.1PE.004.004,,,35190,,,
35191,,,b.1PE.004.005,,,35191,,,
35192,,,b.1PE.004.006,,,35192,,,
35193,,,b.1PE.004.007,,,35193,,,
35194,,,b.1PE.004.008,,,35194,,,
35195,,,b.1PE.004.009,,,35195,,,
35196,,,b.1PE.004.010,,,35196,,,
35197,,,b.1PE.004.011,,,35197,,,
35198,,,b.1PE.004.012,,,35198,,,
35199,,,b.1PE.004.013,,,35199,,,
35200,,,b.1PE.004.014,,,35200,,,
35201,,,b.1PE.004.015,,,35201,,,
35202,,,b.1PE.004.016,,,35202,,,
35203,,,b.1PE.004.017,,,35203,,,
35204,,,b.1PE.004.018,,,35204,,,
35205,,,b.1PE.004.019,,,35205,,,
35206,,,b.1PE.005.001,,,35206,,,
35207,,,b.1PE.005.002,,,35207,,,
35208,,,b.1PE.005.003,,,35208,,,
35209,,,b.1PE.005.004,,,35209,,,
35210,,,b.1PE.005.005,,,35210,,,
35211,,,b.1PE.005.006,,,35211,,,
35212,,,b.1PE.005.007,,,35212,,,
35213,,,b.1PE.005.008,,,35213,,,
35214,tierra,tierra,b.1PE.005.009,0.0,-90.0,35214,,,
35215,,,b.1PE.005.010,,,35215,,,
35216,,,b.1PE.005.011,,,35216,,,
35217,,,b.1PE.005.012,,,35217,,,
35218,Babilonia,Babilonia,b.1PE.005.013,44.431644,32.541781,35218,,,
35219,,,b.1PE.005.014,,,35219,,,
35220,,,b.2PE.001.001,,,35220,,,
35221,,,b.2PE.001.002,,,35221,,,
35222,,,b.2PE.001.003,,,35222,,,
35223,,,b.2PE.001.004,,,35223,,,
35224,,,b.2PE.001.005,,,35224,,,
35225,,,b.2PE.001.006,,,35225,,,
35226,,,b.2PE.001.007,,,35226,,,
35227,,,b.2PE.001.008,,,35227,,,
35228,,,b.2PE.001.009,,,35228,,,
35229,,,b.2PE.001.010,,,35229,,,
35230,,,b.2PE.001.011,,,35230,,,
35231,,,b.2PE.001.012,,,35231,,,
35232,,,b.2PE.001.013,,,35232,,,
35233,,,b.2PE.001.014,,,35233,,,
35234,,,b.2PE.001.015,,,35234,,,
35235,,,b.2PE.001.016,,,35235,,,
35236,,,b.2PE.001.017,,,35236,,,
35237,,,b.2PE.001.018,,,35237,,,
35238,Sión,Sión,b.2PE.001.018,35.228611111111,31.771666666667,35238,,,
35239,,,b.2PE.001.019,,,35239,,,
35240,,,b.2PE.001.020,,,35240,,,
35241,,,b.2PE.001.021,,,35241,,,
35242,,,b.2PE.002.001,,,35242,,,
35243,,,b.2PE.002.002,,,35243,,,
35244,,,b.2PE.002.003,,,35244,,,
35245,,,b.2PE.002.004,,,35245,,,
35246,,,b.2PE.002.005,,,35246,,,
35247,,,b.2PE.002.006,,,35247,,,
35248,,,b.2PE.002.006,,,35248,,,
35249,,,b.2PE.002.007,,,35249,,,
35250,,,b.2PE.002.008,,,35250,,,
35251,,,b.2PE.002.009,,,35251,,,
35252,,,b.2PE.002.010,,,35252,,,
35253,,,b.2PE.002.011,,,35253,,,
35254,,,b.2PE.002.012,,,35254,,,
35255,,,b.2PE.002.013,,,35255,,,
35256,,,b.2PE.002.014,,,35256,,,
35257,,,b.2PE.002.015,,,35257,,,
35258,,,b.2PE.002.016,,,35258,,,
35259,,,b.2PE.002.017,,,35259,,,
35260,,,b.2PE.002.018,,,35260,,,
35261,,,b.2PE.002.019,,,35261,,,
35262,,,b.2PE.002.020,,,35262,,,
35263,,,b.2PE.002.021,,,35263,,,
35264,,,b.2PE.002.022,,,35264,,,
35265,,,b.2PE.003.001,,,35265,,,
35266,,,b.2PE.003.002,,,35266,,,
35267,,,b.2PE.003.003,,,35267,,,
35268,,,b.2PE.003.004,,,35268,,,
35269,tierra,tierra,b.2PE.003.005,0.0,-90.0,35269,,,
35270,tierra,tierra,b.2PE.003.006,0.0,-90.0,35270,,,
35271,tierra,tierra,b.2PE.003.007,0.0,-90.0,35271,,,
35272,,,b.2PE.003.008,,,35272,,,
35273,,,b.2PE.003.009,,,35273,,,
35274,tierra,tierra,b.2PE.003.010,0.0,-90.0,35274,,,
35275,,,b.2PE.003.011,,,35275,,,
35276,,,b.2PE.003.012,,,35276,,,
35277,,,b.2PE.003.013,,,35277,,,
35278,,,b.2PE.003.014,,,35278,,,
35279,,,b.2PE.003.015,,,35279,,,
35280,,,b.2PE.003.016,,,35280,,,
35281,,,b.2PE.003.017,,,35281,,,
35282,,,b.2PE.003.018,,,35282,,,
35283,,,b.1JO.001.001,,,35283,,,
35284,,,b.1JO.001.002,,,35284,,,
35285,,,b.1JO.001.003,,,35285,,,
35286,,,b.1JO.001.004,,,35286,,,
35287,,,b.1JO.001.005,,,35287,,,
35288,,,b.1JO.001.006,,,35288,,,
35289,,,b.1JO.001.007,,,35289,,,
35290,,,b.1JO.001.008,,,35290,,,
35291,,,b.1JO.001.009,,,35291,,,
35292,,,b.1JO.001.010,,,35292,,,
35293,,,b.1JO.002.001,,,35293,,,
35294,,,b.1JO.002.002,,,35294,,,
35295,,,b.1JO.002.003,,,35295,,,
35296,,,b.1JO.002.004,,,35296,,,
35297,,,b.1JO.002.005,,,35297,,,
35298,,,b.1JO.002.006,,,35298,,,
35299,,,b.1JO.002.007,,,35299,,,
35300,,,b.1JO.002.008,,,35300,,,
35301,,,b.1JO.002.009,,,35301,,,
35302,,,b.1JO.002.010,,,35302,,,
35303,,,b.1JO.002.011,,,35303,,,
35304,,,b.1JO.002.012,,,35304,,,
35305,,,b.1JO.002.013,,,35305,,,
35306,,,b.1JO.002.014,,,35306,,,
35307,,,b.1JO.002.015,,,35307,,,
35308,,,b.1JO.002.016,,,35308,,,
35309,,,b.1JO.002.017,,,35309,,,
35310,,,b.1JO.002.018,,,35310,,,
35311,,,b.1JO.002.019,,,35311,,,
35312,,,b.1JO.002.020,,,35312,,,
35313,,,b.1JO.002.021,,,35313,,,
35314,,,b.1JO.002.022,,,35314,,,
35315,,,b.1JO.002.023,,,35315,,,
35316,,,b.1JO.002.024,,,35316,,,
35317,,,b.1JO.002.025,,,35317,,,
35318,,,b.1JO.002.026,,,35318,,,
35319,,,b.1JO.002.027,,,35319,,,
35320,,,b.1JO.002.028,,,35320,,,
35321,,,b.1JO.002.029,,,35321,,,
35322,,,b.1JO.003.001,,,35322,,,
35323,,,b.1JO.003.002,,,35323,,,
35324,,,b.1JO.003.003,,,35324,,,
35325,,,b.1JO.003.004,,,35325,,,
35326,,,b.1JO.003.005,,,35326,,,
35327,,,b.1JO.003.006,,,35327,,,
35328,,,b.1JO.003.007,,,35328,,,
35329,,,b.1JO.003.008,,,35329,,,
35330,,,b.1JO.003.009,,,35330,,,
35331,,,b.1JO.003.010,,,35331,,,
35332,,,b.1JO.003.011,,,35332,,,
35333,,,b.1JO.003.012,,,35333,,,
35334,,,b.1JO.003.013,,,35334,,,
35335,,,b.1JO.003.014,,,35335,,,
35336,,,b.1JO.003.015,,,35336,,,
35337,,,b.1JO.003.016,,,35337,,,
35338,,,b.1JO.003.017,,,35338,,,
35339,,,b.1JO.003.018,,,35339,,,
35340,,,b.1JO.003.019,,,35340,,,
35341,,,b.1JO.003.020,,,35341,,,
35342,,,b.1JO.003.021,,,35342,,,
35343,,,b.1JO.003.022,,,35343,,,
35344,,,b.1JO.003.023,,,35344,,,
35345,,,b.1JO.003.024,,,35345,,,
35346,,,b.1JO.004.001,,,35346,,,
35347,,,b.1JO.004.002,,,35347,,,
35348,,,b.1JO.004.003,,,35348,,,
35349,,,b.1JO.004.004,,,35349,,,
35350,,,b.1JO.004.005,,,35350,,,
35351,,,b.1JO.004.006,,,35351,,,
35352,,,b.1JO.004.007,,,35352,,,
35353,,,b.1JO.004.008,,,35353,,,
35354,,,b.1JO.004.009,,,35354,,,
35355,,,b.1JO.004.010,,,35355,,,
35356,,,b.1JO.004.011,,,35356,,,
35357,,,b.1JO.004.012,,,35357,,,
35358,,,b.1JO.004.013,,,35358,,,
35359,,,b.1JO.004.014,,,35359,,,
35360,,,b.1JO.004.015,,,35360,,,
35361,,,b.1JO.004.016,,,35361,,,
35362,,,b.1JO.004.017,,,35362,,,
35363,,,b.1JO.004.018,,,35363,,,
35364,,,b.1JO.004.019,,,35364,,,
35365,,,b.1JO.004.020,,,35365,,,
35366,,,b.1JO.004.021,,,35366,,,
35367,,,b.1JO.005.001,,,35367,,,
35368,,,b.1JO.005.002,,,35368,,,
35369,,,b.1JO.005.003,,,35369,,,
35370,,,b.1JO.005.004,,,35370,,,
35371,,,b.1JO.005.005,,,35371,,,
35372,,,b.1JO.005.006,,,35372,,,
35373,,,b.1JO.005.007,,,35373,,,
35374,tierra,tierra,b.1JO.005.008,0.0,-90.0,35374,,,
35375,,,b.1JO.005.009,,,35375,,,
35376,,,b.1JO.005.010,,,35376,,,
35377,,,b.1JO.005.011,,,35377,,,
35378,,,b.1JO.005.012,,,35378,,,
35379,,,b.1JO.005.013,,,35379,,,
35380,,,b.1JO.005.014,,,35380,,,
35381,,,b.1JO.005.015,,,35381,,,
35382,,,b.1JO.005.016,,,35382,,,
35383,,,b.1JO.005.017,,,35383,,,
35384,,,b.1JO.005.018,,,35384,,,
35385,,,b.1JO.005.019,,,35385,,,
35386,,,b.1JO.005.020,,,35386,,,
35387,,,b.1JO.005.021,,,35387,,,
35388,,,b.2JO.001.001,,,35388,,,
35389,,,b.2JO.001.002,,,35389,,,
35390,,,b.2JO.001.003,,,35390,,,
35391,,,b.2JO.001.004,,,35391,,,
35392,,,b.2JO.001.005,,,35392,,,
35393,,,b.2JO.001.006,,,35393,,,
35394,,,b.2JO.001.007,,,35394,,,
35395,,,b.2JO.001.008,,,35395,,,
35396,,,b.2JO.001.009,,,35396,,,
35397,,,b.2JO.001.010,,,35397,,,
35398,,,b.2JO.001.011,,,35398,,,
35399,,,b.2JO.001.012,,,35399,,,
35400,,,b.2JO.001.013,,,35400,,,
35401,,,b.3JO.001.001,,,35401,,,
35402,,,b.3JO.001.002,,,35402,,,
35403,,,b.3JO.001.003,,,35403,,,
35404,,,b.3JO.001.004,,,35404,,,
35405,,,b.3JO.001.005,,,35405,,,
35406,,,b.3JO.001.006,,,35406,,,
35407,,,b.3JO.001.007,,,35407,,,
35408,,,b.3JO.001.008,,,35408,,,
35409,,,b.3JO.001.009,,,35409,,,
35410,,,b.3JO.001.010,,,35410,,,
35411,,,b.3JO.001.011,,,35411,,,
35412,,,b.3JO.001.012,,,35412,,,
35413,,,b.3JO.001.013,,,35413,,,
35414,,,b.3JO.001.014,,,35414,,,
35415,,,b.JUD.001.001,,,35415,,,
35416,,,b.JUD.001.002,,,35416,,,
35417,,,b.JUD.001.003,,,35417,,,
35418,,,b.JUD.001.004,,,35418,,,
35419,Egipto,Egipto,b.JUD.001.005,30.802497999999996,26.820553000000004,35419,,,
35420,,,b.JUD.001.006,,,35420,,,
35421,,,b.JUD.001.007,,,35421,,,
35422,,,b.JUD.001.007,,,35422,,,
35423,,,b.JUD.001.007,,,35423,,,
35424,,,b.JUD.001.008,,,35424,,,
35425,,,b.JUD.001.009,,,35425,,,
35426,,,b.JUD.001.010,,,35426,,,
35427,,,b.JUD.001.011,,,35427,,,
35428,,,b.JUD.001.012,,,35428,,,
35429,,,b.JUD.001.013,,,35429,,,
35430,,,b.JUD.001.014,,,35430,,,
35431,,,b.JUD.001.015,,,35431,,,
35432,,,b.JUD.001.016,,,35432,,,
35433,,,b.JUD.001.017,,,35433,,,
35434,,,b.JUD.001.018,,,35434,,,
35435,,,b.JUD.001.019,,,35435,,,
35436,,,b.JUD.001.020,,,35436,,,
35437,,,b.JUD.001.021,,,35437,,,
35438,,,b.JUD.001.022,,,35438,,,
35439,,,b.JUD.001.023,,,35439,,,
35440,,,b.JUD.001.024,,,35440,,,
35441,,,b.JUD.001.025,,,35441,,,
35442,,,b.REV.001.001,,,35442,,,
35443,,,b.REV.001.002,,,35443,,,
35444,,,b.REV.001.003,,,35444,,,
35445,Asia,Asia,b.REV.001.004,34.126575,39.555216,35445,,,
35446,,,b.REV.001.005,,,35446,,,
35447,,,b.REV.001.006,,,35447,,,
35448,,,b.REV.001.007,,,35448,,,
35449,,,b.REV.001.008,,,35449,,,
35450,Patmos,Patmos,b.REV.001.009,26.5468773,37.312976299999995,35450,,,
35451,,,b.REV.001.009,,,35451,,,
35452,,,b.REV.001.010,,,35452,,,
35453,Asia,Asia,b.REV.001.011,34.126575,39.555216,35453,,,
35454,,,b.REV.001.012,,,35454,,,
35455,,,b.REV.001.013,,,35455,,,
