	Source	Target	Weight	Type
5598	#per11	#per41	1	Undirected
5597	#per181	#per272	1	Undirected
5596	#pla108	#pla281	1	Undirected
5595	#per560	#per976	1	Undirected
5602	#per133	#per973	1	Undirected
5195	#pla84	#pla86	1	Undirected
5662	#org18	#per853	1	Undirected
5664	#per149	#per703	1	Undirected
5725	#pla190	#pla200	1	Undirected
5724	#per105	#per517	1	Undirected
5723	#per124	#per205	1	Undirected
5722	#per145	#per583	1	Undirected
5720	#pla371	#pla51	1	Undirected
5719	#per178	#per58	1	Undirected
5718	#org96	#per504	1	Undirected
5717	#org139	#per180	1	Undirected
5715	#pla191	#pla485	1	Undirected
5714	#org171	#pla16	1	Undirected
5713	#per659	#per791	1	Undirected
5712	#per43	#per716	1	Undirected
5710	#org216	#org88	1	Undirected
5709	#org15	#per968	1	Undirected
5708	#org13	#pla404	1	Undirected
5726	#per241	#per951	1	Undirected
5727	#per659	#per84	1	Undirected
5728	#per205	#per254	1	Undirected
5729	#per442	#pla163	1	Undirected
5749	#per845	#per972	1	Undirected
5748	#per695	#per700	1	Undirected
5747	#org110	#org39	1	Undirected
5746	#org126	#org49	1	Undirected
5745	#per119	#per485	1	Undirected
5744	#pla349	#pla731	1	Undirected
5743	#per371	#per789	1	Undirected
5707	#org183	#per512	1	Undirected
5741	#per481	#per714	1	Undirected
5739	#per13	#per496	1	Undirected
5738	#per28	#per42	1	Undirected
5735	#pla16	#pla329	1	Undirected
5734	#per168	#per455	1	Undirected
5733	#per124	#per26	1	Undirected
5731	#org102	#per11	1	Undirected
5730	#org80	#per158	1	Undirected
5740	#pla115	#pla135	1	Undirected
5706	#org165	#org179	1	Undirected
5705	#per264	#per499	1	Undirected
5704	#pla302	#pla41	1	Undirected
5681	#pla329	#pla493	1	Undirected
5680	#org14	#per545	1	Undirected
5679	#pla26	#pla39	1	Undirected
5678	#org181	#org86	1	Undirected
5677	#pla116	#pla240	1	Undirected
5676	#pla188	#pla71	1	Undirected
5674	#per28	#per659	1	Undirected
5682	#org54	#per714	1	Undirected
5673	#org161	#per0	1	Undirected
5671	#org25	#per715	1	Undirected
5670	#per211	#per4	1	Undirected
5669	#org88	#per207	1	Undirected
5668	#per24	#per861	1	Undirected
5667	#per141	#per527	1	Undirected
5666	#org81	#pla404	1	Undirected
5665	#org146	#per466	1	Undirected
5672	#per111	#per137	1	Undirected
5663	#per134	#per982	1	Undirected
5683	#per462	#per503	1	Undirected
5686	#pla149	#pla316	1	Undirected
5703	#org183	#per144	1	Undirected
5702	#per21	#per944	1	Undirected
5701	#org109	#per320	1	Undirected
5700	#per127	#per272	1	Undirected
5699	#per875	#pla4	1	Undirected
5698	#org3	#per971	1	Undirected
5697	#org122	#org27	1	Undirected
5684	#per179	#per661	1	Undirected
5696	#pla153	#pla321	1	Undirected
5694	#per236	#per72	1	Undirected
5693	#per185	#per673	1	Undirected
5692	#pla113	#pla16	1	Undirected
5690	#org52	#per522	1	Undirected
5689	#org81	#pla4	1	Undirected
5688	#org43	#per420	1	Undirected
5687	#pla268	#pla92	1	Undirected
5695	#per131	#per777	1	Undirected
2956	#per131	#per782	1	Undirected
5193	#per659	#per703	1	Undirected
5189	#pla190	#pla92	1	Undirected
4676	#org159	#org69	1	Undirected
4675	#org139	#per671	1	Undirected
4674	#per210	#per466	1	Undirected
4673	#org69	#pla4	1	Undirected
4672	#pla101	#pla139	1	Undirected
4670	#org131	#per185	1	Undirected
4669	#org165	#per253	1	Undirected
4668	#per132	#per141	1	Undirected
4667	#pla255	#pla69	1	Undirected
4666	#pla29	#pla72	1	Undirected
4665	#per178	#per241	1	Undirected
4663	#org0	#per961	1	Undirected
4662	#org172	#per128	1	Undirected
4661	#per483	#per700	1	Undirected
4660	#pla126	#pla386	1	Undirected
4677	#per522	#per526	1	Undirected
4678	#org70	#per707	1	Undirected
4679	#per713	#per777	1	Undirected
4681	#per583	#per950	1	Undirected
4699	#org18	#per96	1	Undirected
4698	#per507	#per859	1	Undirected
4697	#per162	#per457	1	Undirected
4696	#org134	#per959	1	Undirected
4695	#pla214	#pla26	1	Undirected
4694	#org139	#per25	1	Undirected
4693	#org13	#per315	1	Undirected
4659	#pla212	#pla30	1	Undirected
4692	#pla191	#pla329	1	Undirected
4689	#org118	#org132	1	Undirected
4687	#per652	#per982	1	Undirected
4686	#org70	#per902	1	Undirected
4685	#pla188	#pla393	1	Undirected
4684	#per25	#per272	1	Undirected
4683	#org37	#per230	1	Undirected
4682	#per122	#per333	1	Undirected
4691	#pla145	#pla315	1	Undirected
4700	#per373	#per982	1	Undirected
4658	#pla401	#pla731	1	Undirected
4656	#per676	#per715	1	Undirected
4630	#per119	#per528	1	Undirected
4628	#org22	#org221	1	Undirected
4626	#org139	#per324	1	Undirected
4625	#org17	#per214	1	Undirected
4624	#org55	#per526	1	Undirected
4623	#pla249	#pla88	1	Undirected
4622	#per148	#per714	1	Undirected
4621	#per354	#pla3	1	Undirected
4620	#per186	#per676	1	Undirected
4619	#per723	#per749	1	Undirected
4618	#per125	#per469	1	Undirected
4617	#org106	#per714	1	Undirected
4616	#org49	#per846	1	Undirected
4615	#per241	#per657	1	Undirected
4614	#per126	#per320	1	Undirected
4631	#org3	#org52	1	Undirected
4632	#per654	#per944	1	Undirected
4633	#per131	#per986	1	Undirected
4634	#pla116	#pla24	1	Undirected
4655	#per13	#per776	1	Undirected
4652	#pla190	#pla61	1	Undirected
4651	#per42	#per50	1	Undirected
4650	#pla206	#pla401	1	Undirected
4649	#per131	#per747	1	Undirected
4648	#pla142	#pla159	1	Undirected
4647	#org14	#org5	1	Undirected
4657	#pla151	#pla239	1	Undirected
4645	#org190	#per748	1	Undirected
4643	#org100	#org92	1	Undirected
4642	#per272	#per715	1	Undirected
4640	#org147	#per463	1	Undirected
4639	#org192	#org98	1	Undirected
4637	#per241	#per270	1	Undirected
4636	#org19	#org64	1	Undirected
4635	#per610	#pla4	1	Undirected
4644	#pla504	#pla72	1	Undirected
4701	#pla61	#pla82	1	Undirected
4702	#pla144	#pla71	1	Undirected
4703	#per435	#per442	1	Undirected
4771	#per663	#per714	1	Undirected
4769	#per169	#per782	1	Undirected
4768	#org100	#org49	1	Undirected
4767	#org165	#pla51	1	Undirected
4766	#per134	#per674	1	Undirected
4765	#org52	#per707	1	Undirected
4764	#per131	#per664	1	Undirected
4763	#per39	#per861	1	Undirected
4762	#per128	#per20	1	Undirected
4761	#per130	#per660	1	Undirected
4760	#pla736	#pla82	1	Undirected
4759	#org131	#per211	1	Undirected
4758	#per124	#per320	1	Undirected
4757	#per140	#per469	1	Undirected
4756	#org131	#org89	1	Undirected
4772	#org131	#org40	1	Undirected
4773	#org41	#per655	1	Undirected
4774	#org25	#org99	1	Undirected
4778	#org5	#org63	1	Undirected
4797	#per665	#per96	1	Undirected
4796	#per373	#per849	1	Undirected
4795	#per676	#per925	1	Undirected
4794	#per214	#per420	1	Undirected
4793	#org126	#org66	1	Undirected
4792	#per106	#per747	1	Undirected
4791	#org46	#per703	1	Undirected
4755	#per707	#per845	1	Undirected
4790	#org50	#per4	1	Undirected
4788	#pla148	#pla263	1	Undirected
4786	#per373	#per531	1	Undirected
4785	#per371	#per528	1	Undirected
4784	#org100	#per610	1	Undirected
4783	#pla240	#pla3	1	Undirected
4781	#org143	#per968	1	Undirected
4780	#org118	#per126	1	Undirected
4789	#pla349	#pla736	1	Undirected
4754	#org52	#per714	1	Undirected
4753	#per125	#per790	1	Undirected
4751	#per179	#per94	1	Undirected
4725	#org14	#org69	1	Undirected
4724	#per148	#per2	1	Undirected
4721	#org83	#per196	1	Undirected
4720	#org183	#per5	1	Undirected
4719	#org98	#per546	1	Undirected
4718	#org165	#per23	1	Undirected
4717	#org133	#per851	1	Undirected
4726	#pla164	#pla240	1	Undirected
4715	#per909	#pla110	1	Undirected
4713	#org161	#per189	1	Undirected
4712	#pla107	#pla149	1	Undirected
4709	#pla190	#pla404	1	Undirected
4707	#per178	#per463	1	Undirected
4706	#per181	#per703	1	Undirected
4705	#per409	#pla16	1	Undirected
4704	#per659	#per94	1	Undirected
4714	#per2	#per676	1	Undirected
4613	#pla110	#pla138	1	Undirected
4727	#per136	#per923	1	Undirected
4729	#per102	#per716	1	Undirected
4749	#per161	#per611	1	Undirected
4748	#org83	#per483	1	Undirected
4746	#org185	#org63	1	Undirected
4745	#per36	#per482	1	Undirected
4744	#org16	#per655	1	Undirected
4743	#per35	#per505	1	Undirected
4742	#org25	#per145	1	Undirected
4728	#per44	#per552	1	Undirected
4741	#org199	#per908	1	Undirected
4739	#per25	#per718	1	Undirected
4738	#per193	#per268	1	Undirected
4737	#org4	#per663	1	Undirected
4734	#org24	#org79	1	Undirected
4733	#org65	#per13	1	Undirected
4731	#per528	#per6	1	Undirected
4730	#pla108	#pla6	1	Undirected
4740	#org131	#org8	1	Undirected
4799	#per140	#per173	1	Undirected
4612	#org3	#per14	1	Undirected
4609	#per241	#per869	1	Undirected
4489	#org3	#per351	1	Undirected
4488	#per789	#per869	1	Undirected
4487	#org0	#per314	1	Undirected
4486	#pla142	#pla387	1	Undirected
4484	#per241	#per611	1	Undirected
4483	#org19	#per749	1	Undirected
4482	#org70	#per907	1	Undirected
4481	#org44	#org8	1	Undirected
4477	#pla3	#pla732	1	Undirected
4476	#org37	#per671	1	Undirected
4475	#per136	#pla69	1	Undirected
4472	#per169	#per4	1	Undirected
4471	#per14	#per711	1	Undirected
4470	#org147	#per145	1	Undirected
4469	#org37	#per679	1	Undirected
4490	#per124	#per144	1	Undirected
4491	#per143	#per20	1	Undirected
4493	#per133	#per908	1	Undirected
4494	#pla115	#pla143	1	Undirected
4511	#pla200	#pla62	1	Undirected
4510	#org0	#per420	1	Undirected
4509	#per599	#per93	1	Undirected
4508	#per210	#per72	1	Undirected
4507	#pla485	#pla539	1	Undirected
4506	#org197	#pla404	1	Undirected
4505	#pla11	#pla192	1	Undirected
4468	#org16	#per162	1	Undirected
4504	#per583	#per693	1	Undirected
4502	#per13	#per790	1	Undirected
4501	#per500	#per929	1	Undirected
4500	#org122	#per247	1	Undirected
4499	#org63	#per16	1	Undirected
4498	#org126	#per846	1	Undirected
4496	#org167	#per504	1	Undirected
4495	#pla111	#pla212	1	Undirected
4503	#org65	#per5	1	Undirected
4513	#org19	#org9	1	Undirected
4466	#org167	#org220	1	Undirected
4464	#per241	#per533	1	Undirected
4442	#per940	#per947	1	Undirected
4441	#pla1	#pla54	1	Undirected
4440	#per798	#pla163	1	Undirected
4439	#org183	#per546	1	Undirected
4438	#per345	#per475	1	Undirected
4437	#per147	#per779	1	Undirected
4436	#pla111	#pla308	1	Undirected
4435	#org91	#per212	1	Undirected
4433	#per531	#per611	1	Undirected
4432	#per708	#per92	1	Undirected
4431	#org70	#per733	1	Undirected
4430	#per184	#per469	1	Undirected
4429	#org15	#per272	1	Undirected
4427	#pla192	#pla82	1	Undirected
4426	#org182	#per162	1	Undirected
4443	#per212	#per330	1	Undirected
4444	#org196	#per14	1	Undirected
4445	#per22	#per722	1	Undirected
4446	#pla171	#pla268	1	Undirected
4463	#org6	#per26	1	Undirected
4462	#org194	#org3	1	Undirected
4461	#per351	#per659	1	Undirected
4460	#org195	#per23	1	Undirected
4459	#per207	#per849	1	Undirected
4458	#org2	#org5	1	Undirected
4457	#pla188	#pla403	1	Undirected
4465	#pla311	#pla471	1	Undirected
4456	#per484	#per560	1	Undirected
4454	#org49	#per158	1	Undirected
4453	#org172	#per469	1	Undirected
4452	#per733	#per929	1	Undirected
4451	#per528	#per599	1	Undirected
4450	#org22	#per976	1	Undirected
4449	#per120	#per124	1	Undirected
4448	#per270	#per533	1	Undirected
4455	#per610	#per776	1	Undirected
4514	#org104	#per95	1	Undirected
4515	#per404	#per500	1	Undirected
4516	#org37	#pla404	1	Undirected
4581	#per109	#per162	1	Undirected
4580	#pla145	#pla51	1	Undirected
4579	#org105	#per104	1	Undirected
4578	#per204	#pla4	1	Undirected
4577	#org165	#org41	1	Undirected
4576	#per189	#per733	1	Undirected
4575	#pla108	#pla351	1	Undirected
4574	#pla140	#pla255	1	Undirected
4573	#org109	#per678	1	Undirected
4572	#pla8	#pla97	1	Undirected
4571	#per149	#per5	1	Undirected
4570	#org118	#per351	1	Undirected
4569	#pla143	#pla188	1	Undirected
4568	#org110	#org69	1	Undirected
4567	#org100	#per465	1	Undirected
4582	#org183	#per507	1	Undirected
4583	#per272	#pla488	1	Undirected
4586	#per104	#per854	1	Undirected
4587	#per499	#per782	1	Undirected
4608	#org19	#per179	1	Undirected
4607	#pla116	#pla159	1	Undirected
4606	#org3	#org53	1	Undirected
4605	#per457	#per695	1	Undirected
4604	#org40	#per5	1	Undirected
4602	#tim3	#tim4	1	Undirected
4601	#per726	#pla3	1	Undirected
4566	#org65	#per272	1	Undirected
4600	#org194	#per95	1	Undirected
4598	#org52	#per201	1	Undirected
4597	#per173	#per6	1	Undirected
4596	#org79	#per409	1	Undirected
4595	#org118	#per214	1	Undirected
4592	#org135	#org173	1	Undirected
4590	#org171	#per320	1	Undirected
4588	#org131	#per849	1	Undirected
4599	#org44	#org46	1	Undirected
4564	#org78	#org94	1	Undirected
4562	#pla142	#pla234	1	Undirected
4561	#pla13	#pla2	1	Undirected
4534	#pla139	#pla148	1	Undirected
4533	#per181	#per186	1	Undirected
4532	#per178	#per611	1	Undirected
4531	#org15	#per789	1	Undirected
4530	#org109	#per716	1	Undirected
4529	#per582	#per657	1	Undirected
4528	#per131	#per708	1	Undirected
4536	#per404	#per527	1	Undirected
4527	#pla249	#pla350	1	Undirected
4525	#pla2	#pla485	1	Undirected
4524	#per124	#per454	1	Undirected
4523	#pla2	#pla488	1	Undirected
4522	#org78	#per315	1	Undirected
4520	#per132	#per747	1	Undirected
4519	#pla212	#pla54	1	Undirected
4517	#per471	#per570	1	Undirected
4526	#org4	#org55	1	Undirected
4611	#per126	#per314	1	Undirected
4537	#pla143	#pla62	1	Undirected
4539	#org179	#org53	1	Undirected
4560	#org46	#org50	1	Undirected
4559	#per25	#per477	1	Undirected
4557	#per18	#per268	1	Undirected
4556	#per696	#per789	1	Undirected
4555	#org13	#per14	1	Undirected
4554	#org171	#per128	1	Undirected
4553	#per104	#per211	1	Undirected
4538	#per162	#per420	1	Undirected
4551	#org110	#per716	1	Undirected
4549	#org19	#pla69	1	Undirected
4548	#per6	#per789	1	Undirected
4547	#org8	#per44	1	Undirected
4546	#org118	#org89	1	Undirected
4545	#per238	#pla249	1	Undirected
4544	#pla164	#pla374	1	Undirected
4543	#org200	#per908	1	Undirected
4550	#pla268	#pla732	1	Undirected
4800	#org43	#org45	1	Undirected
4801	#per435	#pla163	1	Undirected
4802	#pla171	#pla362	1	Undirected
5070	#per39	#per471	1	Undirected
5069	#per47	#per92	1	Undirected
5067	#org44	#per72	1	Undirected
5066	#org172	#per466	1	Undirected
5065	#per185	#per272	1	Undirected
5064	#pla493	#pla5	1	Undirected
5063	#org190	#org54	1	Undirected
5062	#per133	#per3	1	Undirected
5061	#per584	#per788	1	Undirected
5059	#per504	#per944	1	Undirected
5058	#per233	#per253	1	Undirected
5057	#per21	#per272	1	Undirected
5055	#per947	#per949	1	Undirected
5052	#org144	#per193	1	Undirected
5051	#per242	#per655	1	Undirected
5071	#org188	#org37	1	Undirected
5072	#per373	#per709	1	Undirected
5073	#per14	#per859	1	Undirected
5074	#org132	#per703	1	Undirected
5095	#per135	#pla16	1	Undirected
5093	#per106	#per186	1	Undirected
5092	#org49	#per233	1	Undirected
5090	#per137	#per659	1	Undirected
5089	#per727	#per729	1	Undirected
5088	#org231	#per570	1	Undirected
5087	#org29	#per3	1	Undirected
5050	#org224	#per657	1	Undirected
5086	#org147	#per546	1	Undirected
5083	#org217	#org22	1	Undirected
5082	#org102	#per24	1	Undirected
5080	#org70	#per853	1	Undirected
5079	#org93	#per124	1	Undirected
5078	#per727	#per731	1	Undirected
5077	#per107	#per581	1	Undirected
5075	#org0	#per526	1	Undirected
5084	#org11	#org88	1	Undirected
5096	#per136	#per599	1	Undirected
5049	#org104	#org15	1	Undirected
5045	#per466	#per96	1	Undirected
5019	#per16	#per209	1	Undirected
5018	#org165	#per907	1	Undirected
5017	#org19	#per527	1	Undirected
5016	#pla302	#pla362	1	Undirected
5015	#per158	#per481	1	Undirected
5014	#per126	#per205	1	Undirected
5013	#org138	#per177	1	Undirected
5012	#per703	#per715	1	Undirected
5011	#per12	#per20	1	Undirected
5010	#org131	#org14	1	Undirected
5005	#org108	#org171	1	Undirected
5003	#per242	#per457	1	Undirected
5002	#org18	#per420	1	Undirected
5001	#org100	#per205	1	Undirected
5000	#per16	#per472	1	Undirected
5020	#per485	#per611	1	Undirected
5022	#org134	#per354	1	Undirected
5023	#per132	#per186	1	Undirected
5024	#org50	#per47	1	Undirected
5044	#org122	#per875	1	Undirected
5043	#org27	#per653	1	Undirected
5042	#per107	#per161	1	Undirected
5040	#org132	#per144	1	Undirected
5039	#org144	#per731	1	Undirected
5038	#org70	#per41	1	Undirected
5037	#per253	#per675	1	Undirected
5046	#org165	#per436	1	Undirected
5036	#org94	#pla30	1	Undirected
5034	#org147	#org44	1	Undirected
5033	#per0	#per512	1	Undirected
5031	#org161	#per925	1	Undirected
5030	#org15	#org78	1	Undirected
5029	#org147	#per696	1	Undirected
5028	#per528	#per652	1	Undirected
5025	#pla192	#pla732	1	Undirected
5035	#org118	#per695	1	Undirected
5098	#org134	#per745	1	Undirected
5099	#per533	#per923	1	Undirected
5100	#per462	#per489	1	Undirected
5166	#pla61	#pla731	1	Undirected
5165	#org89	#per128	1	Undirected
5164	#org86	#per186	1	Undirected
5162	#pla206	#pla281	1	Undirected
5161	#org78	#per211	1	Undirected
5160	#per34	#per583	1	Undirected
5159	#org39	#per944	1	Undirected
5158	#org18	#per409	1	Undirected
5157	#org55	#org57	1	Undirected
5156	#per185	#per610	1	Undirected
5155	#per127	#per790	1	Undirected
5154	#org145	#per196	1	Undirected
5153	#org19	#per505	1	Undirected
5152	#org102	#org109	1	Undirected
5151	#org100	#org80	1	Undirected
5168	#org127	#org171	1	Undirected
5169	#pla171	#pla192	1	Undirected
5170	#per1	#per116	1	Undirected
5171	#org49	#org63	1	Undirected
5188	#org100	#per159	1	Undirected
5187	#pla133	#pla374	1	Undirected
5186	#per270	#per611	1	Undirected
5185	#pla144	#pla268	1	Undirected
5184	#per925	#pla4	1	Undirected
5183	#org21	#per923	1	Undirected
5182	#per38	#per515	1	Undirected
5150	#per652	#per710	1	Undirected
5181	#per776	#per944	1	Undirected
5179	#org100	#per971	1	Undirected
5177	#per330	#per5	1	Undirected
5176	#per197	#per457	1	Undirected
5175	#pla115	#pla733	1	Undirected
5174	#per197	#per454	1	Undirected
5173	#org132	#org142	1	Undirected
5172	#pla138	#pla30	1	Undirected
5180	#per7	#per723	1	Undirected
5149	#org3	#per330	1	Undirected
5148	#org146	#org89	1	Undirected
5146	#per120	#per127	1	Undirected
5119	#per134	#per247	1	Undirected
5118	#per715	#per718	1	Undirected
5117	#org145	#per137	1	Undirected
5116	#per531	#per599	1	Undirected
5114	#pla143	#pla92	1	Undirected
5113	#per270	#per58	1	Undirected
5112	#per104	#per478	1	Undirected
5120	#org194	#per708	1	Undirected
5111	#per144	#per671	1	Undirected
5109	#pla110	#pla212	1	Undirected
5108	#per131	#per233	1	Undirected
5107	#org185	#per253	1	Undirected
5106	#org147	#per186	1	Undirected
5104	#org139	#per162	1	Undirected
5102	#per713	#per929	1	Undirected
5101	#per149	#per4	1	Undirected
5110	#org78	#pla14	1	Undirected
4999	#pla110	#pla732	1	Undirected
5122	#org47	#pla468	1	Undirected
5124	#per728	#per96	1	Undirected
5145	#per454	#per87	1	Undirected
5143	#pla108	#pla734	1	Undirected
5142	#org161	#per44	1	Undirected
5141	#org139	#per679	1	Undirected
5139	#org143	#per908	1	Undirected
5138	#pla125	#pla18	1	Undirected
5137	#per159	#per776	1	Undirected
5123	#org185	#per122	1	Undirected
5136	#org133	#org79	1	Undirected
5132	#pla26	#pla485	1	Undirected
5131	#pla16	#pla315	1	Undirected
5129	#per131	#per454	1	Undirected
5128	#org102	#per20	1	Undirected
5127	#pla178	#pla82	1	Undirected
5126	#per193	#per676	1	Undirected
5125	#pla11	#pla191	1	Undirected
5133	#org146	#per5	1	Undirected
4998	#org171	#per4	1	Undirected
4996	#per703	#per708	1	Undirected
4995	#pla214	#pla732	1	Undirected
4872	#per16	#per788	1	Undirected
4871	#per131	#per929	1	Undirected
4870	#org80	#org91	1	Undirected
4869	#org192	#per670	1	Undirected
4868	#org194	#per777	1	Undirected
4867	#per465	#per660	1	Undirected
4866	#org105	#per102	1	Undirected
4865	#per104	#per267	1	Undirected
4864	#org88	#pla16	1	Undirected
4862	#per118	#per193	1	Undirected
4860	#per128	#per716	1	Undirected
4858	#org101	#per95	1	Undirected
4857	#per127	#per2	1	Undirected
4856	#org102	#org29	1	Undirected
4855	#org147	#per665	1	Undirected
4874	#pla61	#pla79	1	Undirected
4875	#per813	#per84	1	Undirected
4877	#per69	#per70	1	Undirected
4878	#pla4	#pla72	1	Undirected
4898	#per22	#per404	1	Undirected
4897	#per43	#per723	1	Undirected
4895	#pla108	#pla731	1	Undirected
4894	#org70	#per433	1	Undirected
4892	#per865	#per945	1	Undirected
4891	#org194	#per156	1	Undirected
4890	#org39	#per701	1	Undirected
4854	#org172	#per253	1	Undirected
4889	#per106	#per539	1	Undirected
4887	#org168	#per196	1	Undirected
4886	#per126	#per315	1	Undirected
4884	#per25	#per457	1	Undirected
4882	#org131	#org99	1	Undirected
4881	#per174	#per852	1	Undirected
4880	#org78	#pla1	1	Undirected
4879	#org196	#per908	1	Undirected
4888	#pla145	#pla178	1	Undirected
4853	#per140	#per272	1	Undirected
4852	#per189	#per660	1	Undirected
4850	#org0	#org224	1	Undirected
4822	#org0	#per507	1	Undirected
4821	#org172	#org78	1	Undirected
4820	#org29	#org89	1	Undirected
4819	#pla152	#pla732	1	Undirected
4818	#per143	#per869	1	Undirected
4817	#org122	#per52	1	Undirected
4815	#per144	#per679	1	Undirected
4823	#per23	#per679	1	Undirected
4814	#per462	#per660	1	Undirected
4812	#pla403	#pla731	1	Undirected
4811	#org53	#per462	1	Undirected
4810	#org92	#per703	1	Undirected
4808	#org13	#per205	1	Undirected
4807	#org122	#per44	1	Undirected
4806	#org49	#org65	1	Undirected
4805	#per127	#per47	1	Undirected
4813	#per20	#per929	1	Undirected
4899	#org141	#org81	1	Undirected
4824	#org139	#per659	1	Undirected
4826	#org83	#pla307	1	Undirected
4849	#per126	#per13	1	Undirected
4848	#per162	#per205	1	Undirected
4847	#per129	#per663	1	Undirected
4846	#per140	#per709	1	Undirected
4844	#per127	#per197	1	Undirected
4843	#per3	#per727	1	Undirected
4842	#org172	#per181	1	Undirected
4825	#org183	#per324	1	Undirected
4841	#org14	#per120	1	Undirected
4838	#org54	#per526	1	Undirected
4834	#org50	#org78	1	Undirected
4832	#per170	#per230	1	Undirected
4831	#pla54	#pla736	1	Undirected
4830	#per245	#per852	1	Undirected
4828	#pla115	#pla329	1	Undirected
4827	#org185	#per664	1	Undirected
4840	#org147	#per161	1	Undirected
5192	#org104	#per507	1	Undirected
4900	#per24	#per659	1	Undirected
4902	#per197	#per314	1	Undirected
4966	#per708	#per95	1	Undirected
4965	#per496	#per583	1	Undirected
4964	#org80	#per695	1	Undirected
4963	#org131	#org26	1	Undirected
4962	#org37	#org54	1	Undirected
4960	#pla110	#pla79	1	Undirected
4959	#per661	#per676	1	Undirected
4958	#per481	#per7	1	Undirected
4957	#pla142	#pla263	1	Undirected
4956	#org195	#org37	1	Undirected
4955	#per128	#per72	1	Undirected
4954	#pla214	#pla315	1	Undirected
4953	#per177	#per671	1	Undirected
4952	#org19	#per546	1	Undirected
4950	#org196	#per861	1	Undirected
4967	#org122	#per788	1	Undirected
4968	#per22	#per43	1	Undirected
4969	#per19	#per845	1	Undirected
4970	#per231	#per522	1	Undirected
4994	#org168	#per729	1	Undirected
4993	#pla20	#pla82	1	Undirected
4992	#org131	#per330	1	Undirected
4991	#pla111	#pla350	1	Undirected
4990	#per181	#pla311	1	Undirected
4987	#pla151	#pla43	1	Undirected
4986	#org39	#per5	1	Undirected
4949	#per672	#per852	1	Undirected
4985	#per158	#per905	1	Undirected
4983	#pla139	#pla24	1	Undirected
4982	#per185	#per968	1	Undirected
4981	#org134	#per6	1	Undirected
4980	#per333	#per671	1	Undirected
4979	#pla115	#pla250	1	Undirected
4973	#org147	#per715	1	Undirected
4971	#per1	#per980	1	Undirected
4984	#per158	#per783	1	Undirected
4947	#per122	#per466	1	Undirected
4946	#org133	#org150	1	Undirected
4945	#org0	#per695	1	Undirected
4921	#pla71	#pla80	1	Undirected
4920	#org131	#per469	1	Undirected
4919	#org167	#per529	1	Undirected
4918	#per354	#per670	1	Undirected
4917	#org172	#org63	1	Undirected
4916	#per500	#per583	1	Undirected
4915	#per733	#per777	1	Undirected
4922	#per522	#per908	1	Undirected
4914	#org40	#per679	1	Undirected
4911	#per286	#per715	1	Undirected
4910	#org101	#org74	1	Undirected
4909	#org0	#pla62	1	Undirected
4907	#per463	#per869	1	Undirected
4905	#per504	#per505	1	Undirected
4904	#org18	#per345	1	Undirected
4903	#org139	#per242	1	Undirected
4912	#org42	#pla467	1	Undirected
4901	#per672	#per92	1	Undirected
4923	#pla258	#pla350	1	Undirected
4926	#org146	#org81	1	Undirected
4944	#org93	#per122	1	Undirected
4943	#org146	#per104	1	Undirected
4942	#per133	#per564	1	Undirected
4941	#org172	#per127	1	Undirected
4940	#org104	#org4	1	Undirected
4939	#org165	#per539	1	Undirected
4938	#per162	#per314	1	Undirected
4924	#org104	#per26	1	Undirected
4937	#org172	#pla16	1	Undirected
4935	#per10	#per26	1	Undirected
4933	#pla144	#pla188	1	Undirected
4932	#org88	#per148	1	Undirected
4931	#org0	#pla9	1	Undirected
4929	#org135	#per845	1	Undirected
4928	#org105	#org19	1	Undirected
4927	#org135	#per945	1	Undirected
4936	#org182	#org88	1	Undirected
5937	#per703	#per777	1	Undirected
2955	#per26	#per986	1	Undirected
2951	#org93	#per3	1	Undirected
991	#per26	#per484	1	Undirected
990	#pla152	#pla393	1	Undirected
988	#org18	#org74	1	Undirected
987	#per13	#per132	1	Undirected
986	#org22	#per211	1	Undirected
985	#org192	#per583	1	Undirected
984	#pla206	#pla458	1	Undirected
983	#org88	#per693	1	Undirected
982	#per305	#per941	1	Undirected
980	#per696	#per951	1	Undirected
979	#org118	#org49	1	Undirected
978	#org171	#org63	1	Undirected
977	#pla69	#pla78	1	Undirected
975	#org182	#org29	1	Undirected
974	#org172	#per675	1	Undirected
992	#per531	#per93	1	Undirected
993	#pla111	#pla468	1	Undirected
994	#org145	#per314	1	Undirected
995	#per150	#per713	1	Undirected
1012	#per314	#per655	1	Undirected
1011	#org104	#per570	1	Undirected
1010	#pla145	#pla188	1	Undirected
1009	#per136	#per173	1	Undirected
1008	#per464	#pla16	1	Undirected
1006	#pla110	#pla263	1	Undirected
1005	#per124	#per776	1	Undirected
973	#pla139	#pla3	1	Undirected
1004	#pla250	#pla362	1	Undirected
1002	#per845	#per940	1	Undirected
1001	#org15	#per583	1	Undirected
1000	#org108	#org179	1	Undirected
999	#per570	#per659	1	Undirected
998	#org195	#per35	1	Undirected
997	#per174	#per703	1	Undirected
996	#per162	#per571	1	Undirected
1003	#org53	#per195	1	Undirected
1013	#org89	#per180	1	Undirected
971	#per127	#per925	1	Undirected
968	#pla111	#pla62	1	Undirected
945	#per39	#per986	1	Undirected
944	#org200	#per659	1	Undirected
943	#per118	#per715	1	Undirected
942	#pla110	#pla404	1	Undirected
941	#org192	#per44	1	Undirected
940	#org83	#per128	1	Undirected
939	#per135	#per951	1	Undirected
