Source,Target,Weight
#per34,#per178,0
#per34,#per179,0
#per34,#per180,0
#per34,#per181,0
#per34,#per182,0
#per34,#per183,0
#per34,#per184,0
#per34,#per185,0
#per34,#per186,0
#per34,#per187,0
#per34,#per188,0
#per34,#per189,0
#per34,#per190,0
#per34,#per191,0
#per34,#per192,0
#per34,#per193,0
#per34,#per194,0
#per34,#per195,0
#per34,#per196,0
#per34,#per197,0
#per34,#per198,0
#per34,#per199,0
#per34,#per200,0
#per34,#per201,0
#per34,#per202,0
#per34,#per203,0
#per34,#per204,0
#per34,#per205,0
#per34,#per206,0
#per34,#per207,0
#per34,#per208,0
#per34,#per209,0
#per34,#per210,0
#per34,#per211,0
#per34,#per212,0
#per34,#per213,0
#per34,#per214,0
#per34,#per215,0
#per34,#per216,0
#per34,#per217,0
#per34,#per218,0
#per34,#per219,0
#per34,#per220,0
#per34,#per221,0
#per34,#per222,0
#per34,#per223,0
#per34,#per224,0
#per34,#per225,0
#per34,#per226,0
#per34,#per227,0
#per34,#per228,0
#per34,#per229,0
#per34,#per230,0
#per34,#per231,0
#per34,#per232,0
#per34,#per233,0
#per34,#per234,0
#per34,#per235,0
#per34,#per236,0
#per34,#per237,0
#per34,#per238,0
#per34,#per239,0
#per34,#per240,0
#per34,#per241,0
#per34,#per242,0
#per34,#per243,0
#per34,#per244,0
#per34,#per245,0
#per34,#per246,0
#per34,#per247,0
#per34,#per248,0
#per34,#per249,0
#per34,#per250,0
#per34,#per251,0
#per34,#per252,0
#per34,#per253,0
#per34,#per254,0
#per34,#per255,0
#per34,#per256,0
#per34,#per257,0
#per34,#per258,0
#per34,#per259,0
#per34,#per260,0
#per34,#per261,0
#per34,#per262,0
#per34,#per263,0
#per34,#per264,0
#per34,#per265,0
#per34,#per266,0
#per34,#per267,0
#per34,#per268,0
#per34,#per269,0
#per34,#per270,0
#per34,#per271,0
#per34,#per272,0
#per34,#per273,0
#per34,#per274,0
#per34,#per275,0
#per34,#per276,0
#per34,#per277,0
#per34,#per278,0
#per34,#per279,0
#per34,#per280,0
#per34,#per281,0
#per34,#per282,0
#per34,#per283,0
#per34,#per284,0
#per34,#per285,0
#per34,#per286,0
#per34,#per287,0
#per34,#per288,0
#per34,#per289,0
#per34,#per290,0
#per34,#per291,0
#per34,#per292,0
#per34,#per293,0
#per34,#per294,0
#per34,#per295,0
#per34,#per296,0
#per34,#per297,0
#per34,#per298,0
#per34,#per299,0
#per34,#per300,0
#per34,#per301,0
#per34,#per302,0
#per34,#per303,0
#per34,#per304,0
#per34,#per305,0
#per34,#per306,0
#per34,#per307,0
#per34,#per308,0
#per34,#per309,0
#per34,#per310,0
#per34,#per311,0
#per34,#per312,0
#per34,#per313,0
#per34,#per314,0
#per34,#per315,0
#per34,#per316,0
#per34,#per317,0
#per34,#per318,0
#per34,#per319,0
#per34,#per320,0
#per34,#per321,0
#per34,#per322,0
#per34,#per323,0
#per34,#per324,0
#per34,#per325,0
#per34,#per326,0
#per34,#per327,0
#per34,#per328,0
#per34,#per329,0
#per34,#per330,0
#per34,#per331,0
#per34,#per332,0
#per34,#per333,0
#per34,#per334,0
#per34,#per335,0
#per34,#per336,0
#per34,#per337,0
#per34,#per338,0
#per34,#per339,0
#per34,#per340,0
#per34,#per341,0
#per34,#per342,0
#per34,#per343,0
#per34,#per344,0
#per34,#per345,0
#per34,#per346,0
#per34,#per347,0
#per34,#per348,0
#per34,#per349,0
#per34,#per35,0
#per34,#per350,0
#per34,#per351,0
#per34,#per352,0
#per34,#per353,0
#per34,#per354,0
#per34,#per355,0
#per34,#per356,0
#per34,#per357,0
#per34,#per358,0
#per34,#per359,0
#per34,#per36,0
#per34,#per360,0
#per34,#per361,0
#per34,#per362,0
#per34,#per363,0
#per34,#per364,0
#per34,#per365,0
#per34,#per366,0
#per34,#per367,0
#per34,#per368,0
#per34,#per369,0
#per34,#per37,0
#per34,#per370,0
#per34,#per371,0
#per34,#per372,0
#per34,#per373,0
#per34,#per374,0
#per34,#per375,0
#per34,#per376,0
#per34,#per377,0
#per34,#per378,0
#per34,#per379,0
#per34,#per38,0
#per34,#per380,0
#per34,#per381,0
#per34,#per382,0
#per34,#per383,0
#per34,#per384,0
#per34,#per385,0
#per34,#per386,0
#per34,#per387,0
#per34,#per388,0
#per34,#per389,0
#per34,#per39,0
#per34,#per390,0
#per34,#per391,0
#per34,#per392,0
#per34,#per393,0
#per34,#per394,0
#per34,#per395,0
#per34,#per396,0
#per34,#per397,0
#per34,#per398,0
#per34,#per399,0
#per34,#per40,0
#per34,#per400,0
#per34,#per401,0
#per34,#per402,0
#per34,#per403,0
#per34,#per404,0
#per34,#per405,0
#per34,#per406,0
#per34,#per407,0
#per34,#per408,0
#per34,#per409,0
#per34,#per41,0
#per34,#per410,0
#per34,#per411,0
#per34,#per412,0
#per34,#per413,0
#per34,#per414,0
#per34,#per415,0
#per34,#per416,0
#per34,#per417,0
#per34,#per418,0
#per34,#per419,0
#per34,#per42,0
#per34,#per420,0
#per34,#per421,0
#per34,#per422,0
#per34,#per423,0
#per34,#per424,0
#per34,#per425,0
#per34,#per426,0
#per34,#per427,0
#per34,#per428,0
#per34,#per429,0
#per34,#per43,0
#per34,#per430,0
#per34,#per431,0
#per34,#per432,0
#per34,#per433,0
#per34,#per434,0
#per34,#per435,0
#per34,#per436,0
#per34,#per437,0
#per34,#per438,0
#per34,#per439,0
#per34,#per44,0
#per34,#per440,0
#per34,#per441,0
#per34,#per442,0
#per34,#per443,0
#per34,#per444,0
#per34,#per445,0
#per34,#per446,0
#per34,#per447,0
#per34,#per448,0
#per34,#per449,0
#per34,#per45,0
#per34,#per450,0
#per34,#per451,0
#per34,#per452,0
#per34,#per453,0
#per34,#per454,0
#per34,#per455,0
#per34,#per456,0
#per34,#per457,0
#per34,#per458,0
#per34,#per459,0
#per34,#per46,0
#per34,#per460,0
#per34,#per461,0
#per34,#per462,0
#per34,#per463,0
#per34,#per464,0
#per34,#per465,0
#per34,#per466,0
#per34,#per47,0
#per34,#per48,0
#per34,#per49,0
#per34,#per50,0
#per34,#per51,0
#per34,#per52,0
#per34,#per53,0
#per34,#per54,0
#per34,#per55,0
#per34,#per56,0
#per34,#per57,0
#per34,#per58,0
#per34,#per59,0
#per34,#per60,0
#per34,#per61,0
#per34,#per62,0
#per34,#per63,0
#per34,#per64,0
#per34,#per65,0
#per34,#per66,0
#per34,#per67,0
#per34,#per68,0
#per34,#per69,0
#per34,#per70,0
#per34,#per71,0
#per34,#per72,0
#per34,#per73,0
#per34,#per74,0
#per34,#per75,0
#per34,#per76,0
#per34,#per77,0
#per34,#per78,0
#per34,#per79,0
#per34,#per80,0
#per34,#per81,0
#per34,#per82,0
#per34,#per83,0
#per34,#per84,0
#per34,#per85,0
#per34,#per86,0
#per34,#per87,0
#per34,#per88,0
#per34,#per89,0
#per34,#per90,0
#per34,#per91,0
#per34,#per92,0
#per34,#per93,0
#per34,#per94,0
#per34,#per95,0
#per34,#per96,0
#per34,#per97,0
#per34,#per98,0
#per34,#per99,0
#per34,#pla1,0
#per34,#pla10,0
#per34,#pla100,0
#per34,#pla101,0
#per34,#pla102,0
#per34,#pla103,0
#per34,#pla104,0
#per34,#pla105,0
#per34,#pla106,0
#per34,#pla107,0
#per34,#pla108,0
#per34,#pla109,0
#per34,#pla11,0
#per34,#pla110,0
#per34,#pla111,0
#per34,#pla112,0
#per34,#pla113,0
#per34,#pla114,0
#per34,#pla115,0
#per34,#pla116,0
#per34,#pla117,0
#per34,#pla118,0
#per34,#pla119,0
#per34,#pla12,0
#per34,#pla120,0
#per34,#pla121,0
#per34,#pla13,0
#per34,#pla14,0
#per34,#pla15,0
#per34,#pla16,0
#per34,#pla17,0
#per34,#pla18,0
#per34,#pla19,0
#per34,#pla2,0
#per34,#pla20,0
#per34,#pla21,0
#per34,#pla22,0
#per34,#pla23,0
#per34,#pla24,0
#per34,#pla25,0
#per34,#pla26,0
#per34,#pla27,0
#per34,#pla28,0
#per34,#pla29,0
#per34,#pla3,0
#per34,#pla30,0
#per34,#pla31,0
#per34,#pla32,0
#per34,#pla33,0
#per34,#pla34,0
#per34,#pla35,0
#per34,#pla36,0
#per34,#pla37,0
#per34,#pla38,0
#per34,#pla39,0
#per34,#pla4,0
#per34,#pla40,0
#per34,#pla41,0
#per34,#pla42,0
#per34,#pla43,0
#per34,#pla44,0
#per34,#pla45,0
#per34,#pla46,0
#per34,#pla47,0
#per34,#pla48,0
#per34,#pla49,0
#per34,#pla5,0
#per34,#pla50,0
#per34,#pla51,0
#per34,#pla52,0
#per34,#pla53,0
#per34,#pla54,0
#per34,#pla55,0
#per34,#pla56,0
#per34,#pla57,0
#per34,#pla58,0
#per34,#pla59,0
#per34,#pla6,0
#per34,#pla60,0
#per34,#pla61,0
#per34,#pla62,0
#per34,#pla63,0
#per34,#pla64,0
#per34,#pla65,0
#per34,#pla66,0
#per34,#pla67,0
#per34,#pla68,0
#per34,#pla69,0
#per34,#pla7,0
#per34,#pla70,0
#per34,#pla71,0
#per34,#pla72,0
#per34,#pla73,0
#per34,#pla74,0
#per34,#pla75,0
#per34,#pla76,0
#per34,#pla77,0
#per34,#pla78,0
#per34,#pla79,0
#per34,#pla8,0
#per34,#pla80,0
#per34,#pla81,0
#per34,#pla82,0
#per34,#pla83,0
#per34,#pla84,0
#per34,#pla85,0
#per34,#pla86,0
#per34,#pla87,0
#per34,#pla88,0
#per34,#pla89,0
#per34,#pla9,0
#per34,#pla90,0
#per34,#pla91,0
#per34,#pla92,0
#per34,#pla93,0
#per34,#pla94,0
#per34,#pla95,0
#per34,#pla96,0
#per34,#pla97,0
#per34,#pla98,0
#per34,#pla99,0
#per34,#tim1,0
#per34,#tim10,0
#per34,#tim11,0
#per34,#tim12,0
#per34,#tim13,0
#per34,#tim14,0
#per34,#tim15,0
#per34,#tim16,0
#per34,#tim17,0
#per34,#tim18,0
#per34,#tim19,0
#per34,#tim2,0
#per34,#tim20,0
#per34,#tim21,0
#per34,#tim22,0
#per34,#tim23,0
#per34,#tim24,0
#per34,#tim25,0
#per34,#tim26,0
#per34,#tim27,0
#per34,#tim28,0
#per34,#tim3,0
#per34,#tim4,0
#per34,#tim5,0
#per34,#tim6,0
#per34,#tim7,0
#per34,#tim8,0
#per34,#tim9,0
#per34,#wor1,0
#per34,#wor2,0
#per34,#wor3,0
#per34,#wor4,0
#per34,#wor5,0
#per34,#wor6,0
#per34,#wor7,0
#per34,#wor8,0
#per340,#org0,0
#per340,#org1,0
#per340,#org10,0
#per340,#org11,0
#per340,#org12,0
#per340,#org13,0
#per340,#org14,0
#per340,#org15,0
#per340,#org16,0
#per340,#org17,0
#per340,#org18,0
#per340,#org19,0
#per340,#org2,0
#per340,#org20,0
#per340,#org21,0
#per340,#org22,0
#per340,#org23,0
#per340,#org24,0
#per340,#org25,0
#per340,#org26,0
#per340,#org27,0
#per340,#org28,0
#per340,#org29,0
#per340,#org3,0
#per340,#org30,0
#per340,#org31,0
#per340,#org32,0
#per340,#org33,0
#per340,#org34,0
#per340,#org35,0
#per340,#org36,0
#per340,#org37,0
#per340,#org38,0
#per340,#org39,0
#per340,#org4,0
#per340,#org40,0
#per340,#org41,0
#per340,#org42,0
#per340,#org43,0
#per340,#org44,0
#per340,#org45,0
#per340,#org46,0
#per340,#org47,0
#per340,#org48,0
#per340,#org49,0
#per340,#org5,0
#per340,#org50,0
#per340,#org51,0
#per340,#org52,0
#per340,#org53,0
#per340,#org54,0
#per340,#org55,0
#per340,#org56,0
#per340,#org57,0
#per340,#org58,0
#per340,#org59,0
#per340,#org6,0
#per340,#org60,0
#per340,#org61,0
#per340,#org62,0
#per340,#org63,0
#per340,#org64,0
#per340,#org65,0
#per340,#org66,0
#per340,#org7,0
#per340,#org8,0
#per340,#org9,0
#per340,#per341,0
#per340,#per342,0
#per340,#per343,0
#per340,#per344,0
#per340,#per345,0
#per340,#per346,0
#per340,#per347,0
#per340,#per348,0
#per340,#per349,0
#per340,#per350,0
#per340,#per351,0
#per340,#per352,0
#per340,#per353,0
#per340,#per354,0
#per340,#per355,0
#per340,#per356,0
#per340,#per357,0
#per340,#per358,0
#per340,#per359,0
#per340,#per360,0
#per340,#per361,0
#per340,#per362,0
#per340,#per363,0
#per340,#per364,0
#per340,#per365,0
#per340,#per366,0
#per340,#per367,0
#per340,#per368,0
#per340,#per369,0
#per340,#per370,0
#per340,#per371,0
#per340,#per372,0
#per340,#per373,0
#per340,#per374,0
#per340,#per375,0
#per340,#per376,0
#per340,#per377,0
#per340,#per378,0
#per340,#per379,0
#per340,#per380,0
#per340,#per381,0
#per340,#per382,0
#per340,#per383,0
#per340,#per384,0
#per340,#per385,0
#per340,#per386,0
#per340,#per387,0
#per340,#per388,0
#per340,#per389,0
#per340,#per390,0
#per340,#per391,0
#per340,#per392,0
#per340,#per393,0
#per340,#per394,0
#per340,#per395,0
#per340,#per396,0
#per340,#per397,0
#per340,#per398,0
#per340,#per399,0
#per340,#per400,0
#per340,#per401,0
#per340,#per402,0
#per340,#per403,0
#per340,#per404,0
#per340,#per405,0
#per340,#per406,0
#per340,#per407,0
#per340,#per408,0
#per340,#per409,0
#per340,#per410,0
#per340,#per411,0
#per340,#per412,0
#per340,#per413,0
#per340,#per414,0
#per340,#per415,0
#per340,#per416,0
#per340,#per417,0
#per340,#per418,0
#per340,#per419,0
#per340,#per420,0
#per340,#per421,0
#per340,#per422,0
#per340,#per423,0
#per340,#per424,0
#per340,#per425,0
#per340,#per426,0
#per340,#per427,0
#per340,#per428,0
#per340,#per429,0
#per340,#per430,0
#per340,#per431,0
#per340,#per432,0
#per340,#per433,0
#per340,#per434,0
#per340,#per435,0
#per340,#per436,0
#per340,#per437,0
#per340,#per438,0
#per340,#per439,0
#per340,#per440,0
#per340,#per441,0
#per340,#per442,0
#per340,#per443,0
#per340,#per444,0
#per340,#per445,0
#per340,#per446,0
#per340,#per447,0
#per340,#per448,0
#per340,#per449,0
#per340,#per450,0
#per340,#per451,0
#per340,#per452,0
#per340,#per453,0
#per340,#per454,0
#per340,#per455,0
#per340,#per456,0
#per340,#per457,0
#per340,#per458,0
#per340,#per459,0
#per340,#per460,0
#per340,#per461,0
#per340,#per462,0
#per340,#per463,0
#per340,#per464,0
#per340,#per465,0
#per340,#per466,0
#per340,#pla1,0
#per340,#pla10,0
#per340,#pla100,0
#per340,#pla101,0
#per340,#pla102,0
#per340,#pla103,0
#per340,#pla104,0
#per340,#pla105,0
#per340,#pla106,0
#per340,#pla107,0
#per340,#pla108,0
#per340,#pla109,0
#per340,#pla11,0
#per340,#pla110,0
#per340,#pla111,0
#per340,#pla112,0
#per340,#pla113,0
#per340,#pla114,0
#per340,#pla115,0
#per340,#pla116,0
#per340,#pla117,0
#per340,#pla118,0
#per340,#pla119,0
#per340,#pla12,0
#per340,#pla120,0
#per340,#pla121,0
#per340,#pla13,0
#per340,#pla14,0
#per340,#pla15,0
#per340,#pla16,0
#per340,#pla17,0
#per340,#pla18,0
#per340,#pla19,0
#per340,#pla2,0
#per340,#pla20,0
#per340,#pla21,0
#per340,#pla22,0
#per340,#pla23,0
#per340,#pla24,0
#per340,#pla25,0
#per340,#pla26,0
#per340,#pla27,0
#per340,#pla28,0
#per340,#pla29,0
#per340,#pla3,0
#per340,#pla30,0
#per340,#pla31,0
#per340,#pla32,0
#per340,#pla33,0
#per340,#pla34,0
#per340,#pla35,0
#per340,#pla36,0
#per340,#pla37,0
#per340,#pla38,0
#per340,#pla39,0
#per340,#pla4,0
#per340,#pla40,0
#per340,#pla41,0
#per340,#pla42,0
#per340,#pla43,0
#per340,#pla44,0
#per340,#pla45,0
#per340,#pla46,0
#per340,#pla47,0
#per340,#pla48,0
#per340,#pla49,0
#per340,#pla5,0
#per340,#pla50,0
#per340,#pla51,0
#per340,#pla52,0
#per340,#pla53,0
#per340,#pla54,0
#per340,#pla55,0
#per340,#pla56,0
#per340,#pla57,0
#per340,#pla58,0
#per340,#pla59,0
#per340,#pla6,0
#per340,#pla60,0
#per340,#pla61,0
#per340,#pla62,0
#per340,#pla63,0
#per340,#pla64,0
#per340,#pla65,0
#per340,#pla66,0
#per340,#pla67,0
#per340,#pla68,0
#per340,#pla69,0
#per340,#pla7,0
#per340,#pla70,0
#per340,#pla71,0
#per340,#pla72,0
#per340,#pla73,0
#per340,#pla74,0
#per340,#pla75,0
#per340,#pla76,0
#per340,#pla77,0
#per340,#pla78,0
#per340,#pla79,0
#per340,#pla8,0
#per340,#pla80,0
#per340,#pla81,0
#per340,#pla82,0
#per340,#pla83,0
#per340,#pla84,0
#per340,#pla85,0
#per340,#pla86,0
#per340,#pla87,0
#per340,#pla88,0
#per340,#pla89,0
#per340,#pla9,0
#per340,#pla90,0
#per340,#pla91,0
#per340,#pla92,0
#per340,#pla93,0
#per340,#pla94,0
#per340,#pla95,0
#per340,#pla96,0
#per340,#pla97,0
#per340,#pla98,0
#per340,#pla99,0
#per340,#tim1,0
#per340,#tim10,0
#per340,#tim11,0
#per340,#tim12,0
#per340,#tim13,0
#per340,#tim14,0
#per340,#tim15,0
#per340,#tim16,0
#per340,#tim17,0
#per340,#tim18,0
#per340,#tim19,0
#per340,#tim2,0
#per340,#tim20,0
#per340,#tim21,0
#per340,#tim22,0
#per340,#tim23,0
#per340,#tim24,0
#per340,#tim25,0
#per340,#tim26,0
#per340,#tim27,0
#per340,#tim28,0
#per340,#tim3,0
#per340,#tim4,0
#per340,#tim5,0
#per340,#tim6,0
#per340,#tim7,0
#per340,#tim8,0
#per340,#tim9,0
#per340,#wor1,0
#per340,#wor2,0
#per340,#wor3,0
#per340,#wor4,0
#per340,#wor5,0
#per340,#wor6,0
#per340,#wor7,0
#per340,#wor8,0
#per341,#org0,0
#per341,#org1,0
#per341,#org10,0
#per341,#org11,0
#per341,#org12,0
#per341,#org13,0
#per341,#org14,0
#per341,#org15,0
#per341,#org16,0
#per341,#org17,0
#per341,#org18,0
#per341,#org19,0
#per341,#org2,0
#per341,#org20,0
#per341,#org21,0
#per341,#org22,0
#per341,#org23,0
#per341,#org24,0
#per341,#org25,0
#per341,#org26,0
#per341,#org27,0
#per341,#org28,0
#per341,#org29,0
#per341,#org3,0
#per341,#org30,0
#per341,#org31,0
#per341,#org32,0
#per341,#org33,0
#per341,#org34,0
#per341,#org35,0
#per341,#org36,0
#per341,#org37,0
#per341,#org38,0
#per341,#org39,0
#per341,#org4,0
#per341,#org40,0
#per341,#org41,0
#per341,#org42,0
#per341,#org43,0
#per341,#org44,0
#per341,#org45,0
#per341,#org46,0
#per341,#org47,0
#per341,#org48,0
#per341,#org49,0
#per341,#org5,0
#per341,#org50,0
#per341,#org51,0
#per341,#org52,0
#per341,#org53,0
#per341,#org54,0
#per341,#org55,0
#per341,#org56,0
#per341,#org57,0
#per341,#org58,0
#per341,#org59,0
#per341,#org6,0
#per341,#org60,0
#per341,#org61,0
#per341,#org62,0
#per341,#org63,0
#per341,#org64,0
#per341,#org65,0
#per341,#org66,0
#per341,#org7,0
#per341,#org8,0
#per341,#org9,0
#per341,#per342,0
#per341,#per343,0
#per341,#per344,0
#per341,#per345,0
#per341,#per346,0
#per341,#per347,0
#per341,#per348,0
#per341,#per349,0
#per341,#per350,0
#per341,#per351,0
#per341,#per352,0
#per341,#per353,0
#per341,#per354,0
#per341,#per355,0
#per341,#per356,0
#per341,#per357,0
#per341,#per358,0
#per341,#per359,0
#per341,#per360,0
#per341,#per361,0
#per341,#per362,0
#per341,#per363,0
#per341,#per364,0
#per341,#per365,0
#per341,#per366,0
#per341,#per367,0
#per341,#per368,0
#per341,#per369,0
#per341,#per370,0
#per341,#per371,0
#per341,#per372,0
#per341,#per373,0
#per341,#per374,0
#per341,#per375,0
#per341,#per376,0
#per341,#per377,0
#per341,#per378,0
#per341,#per379,0
#per341,#per380,0
#per341,#per381,0
#per341,#per382,0
#per341,#per383,0
#per341,#per384,0
#per341,#per385,0
#per341,#per386,0
#per341,#per387,0
#per341,#per388,0
#per341,#per389,0
#per341,#per390,0
#per341,#per391,0
#per341,#per392,0
#per341,#per393,0
#per341,#per394,0
#per341,#per395,0
#per341,#per396,0
#per341,#per397,0
#per341,#per398,0
#per341,#per399,0
#per341,#per400,0
#per341,#per401,0
#per341,#per402,0
#per341,#per403,0
#per341,#per404,0
#per341,#per405,0
#per341,#per406,0
#per341,#per407,0
#per341,#per408,0
#per341,#per409,0
#per341,#per410,0
#per341,#per411,0
#per341,#per412,0
#per341,#per413,0
#per341,#per414,0
#per341,#per415,0
#per341,#per416,0
#per341,#per417,0
#per341,#per418,0
#per341,#per419,0
#per341,#per420,0
#per341,#per421,0
#per341,#per422,0
#per341,#per423,0
#per341,#per424,0
#per341,#per425,0
#per341,#per426,0
#per341,#per427,0
#per341,#per428,0
#per341,#per429,0
#per341,#per430,0
#per341,#per431,0
#per341,#per432,0
#per341,#per433,0
#per341,#per434,0
#per341,#per435,0
#per341,#per436,0
#per341,#per437,0
#per341,#per438,0
#per341,#per439,0
#per341,#per440,0
#per341,#per441,0
#per341,#per442,0
#per341,#per443,0
#per341,#per444,0
#per341,#per445,0
#per341,#per446,0
#per341,#per447,0
#per341,#per448,0
#per341,#per449,0
#per341,#per450,0
#per341,#per451,0
#per341,#per452,0
#per341,#per453,0
#per341,#per454,0
#per341,#per455,0
#per341,#per456,0
#per341,#per457,0
#per341,#per458,0
#per341,#per459,0
#per341,#per460,0
#per341,#per461,0
#per341,#per462,0
#per341,#per463,0
#per341,#per464,0
#per341,#per465,0
#per341,#per466,0
#per341,#pla1,0
#per341,#pla10,0
#per341,#pla100,0
#per341,#pla101,0
#per341,#pla102,0
#per341,#pla103,0
#per341,#pla104,0
#per341,#pla105,0
#per341,#pla106,0
#per341,#pla107,0
#per341,#pla108,0
#per341,#pla109,0
#per341,#pla11,0
#per341,#pla110,0
#per341,#pla111,0
#per341,#pla112,0
#per341,#pla113,0
#per341,#pla114,0
#per341,#pla115,0
#per341,#pla116,0
#per341,#pla117,0
#per341,#pla118,0
#per341,#pla119,0
#per341,#pla12,0
#per341,#pla120,0
#per341,#pla121,0
#per341,#pla13,0
#per341,#pla14,0
#per341,#pla15,0
#per341,#pla16,0
#per341,#pla17,0
#per341,#pla18,0
#per341,#pla19,0
#per341,#pla2,0
#per341,#pla20,0
#per341,#pla21,0
#per341,#pla22,0
#per341,#pla23,0
#per341,#pla24,0
#per341,#pla25,0
#per341,#pla26,0
#per341,#pla27,0
#per341,#pla28,0
#per341,#pla29,0
#per341,#pla3,0
#per341,#pla30,0
#per341,#pla31,0
#per341,#pla32,0
#per341,#pla33,0
#per341,#pla34,0
#per341,#pla35,0
#per341,#pla36,0
#per341,#pla37,0
#per341,#pla38,0
#per341,#pla39,0
#per341,#pla4,0
#per341,#pla40,0
#per341,#pla41,0
#per341,#pla42,0
#per341,#pla43,0
#per341,#pla44,0
#per341,#pla45,0
#per341,#pla46,0
#per341,#pla47,0
#per341,#pla48,0
#per341,#pla49,0
#per341,#pla5,0
#per341,#pla50,0
#per341,#pla51,0
#per341,#pla52,0
#per341,#pla53,0
#per341,#pla54,0
#per341,#pla55,0
#per341,#pla56,0
#per341,#pla57,0
#per341,#pla58,0
#per341,#pla59,0
#per341,#pla6,0
#per341,#pla60,0
#per341,#pla61,0
#per341,#pla62,0
#per341,#pla63,0
#per341,#pla64,0
#per341,#pla65,0
#per341,#pla66,0
#per341,#pla67,0
#per341,#pla68,0
#per341,#pla69,0
#per341,#pla7,0
#per341,#pla70,0
#per341,#pla71,0
#per341,#pla72,0
#per341,#pla73,0
#per341,#pla74,0
#per341,#pla75,0
#per341,#pla76,0
#per341,#pla77,0
#per341,#pla78,0
#per341,#pla79,0
#per341,#pla8,0
#per341,#pla80,0
#per341,#pla81,0
#per341,#pla82,0
#per341,#pla83,0
#per341,#pla84,0
#per341,#pla85,0
#per341,#pla86,0
#per341,#pla87,0
#per341,#pla88,0
#per341,#pla89,0
#per341,#pla9,0
#per341,#pla90,0
#per341,#pla91,0
#per341,#pla92,0
#per341,#pla93,0
#per341,#pla94,0
#per341,#pla95,0
#per341,#pla96,0
#per341,#pla97,0
#per341,#pla98,0
#per341,#pla99,0
#per341,#tim1,0
#per341,#tim10,0
#per341,#tim11,0
#per341,#tim12,0
#per341,#tim13,0
#per341,#tim14,0
#per341,#tim15,0
#per341,#tim16,0
#per341,#tim17,0
#per341,#tim18,0
#per341,#tim19,0
#per341,#tim2,0
#per341,#tim20,0
#per341,#tim21,0
#per341,#tim22,0
#per341,#tim23,0
#per341,#tim24,0
#per341,#tim25,0
#per341,#tim26,0
#per341,#tim27,0
#per341,#tim28,0
#per341,#tim3,0
#per341,#tim4,0
#per341,#tim5,0
#per341,#tim6,0
#per341,#tim7,0
#per341,#tim8,0
#per341,#tim9,0
#per341,#wor1,0
#per341,#wor2,0
#per341,#wor3,0
#per341,#wor4,0
#per341,#wor5,0
#per341,#wor6,0
#per341,#wor7,0
#per341,#wor8,0
#per342,#org0,0
#per342,#org1,0
#per342,#org10,0
#per342,#org11,0
#per342,#org12,0
#per342,#org13,0
#per342,#org14,0
#per342,#org15,0
#per342,#org16,0
#per342,#org17,0
#per342,#org18,0
#per342,#org19,0
#per342,#org2,0
#per342,#org20,0
#per342,#org21,0
#per342,#org22,0
#per342,#org23,0
#per342,#org24,0
#per342,#org25,0
#per342,#org26,0
#per342,#org27,0
#per342,#org28,0
#per342,#org29,0
#per342,#org3,0
#per342,#org30,0
#per342,#org31,0
#per342,#org32,0
#per342,#org33,0
#per342,#org34,0
#per342,#org35,0
#per342,#org36,0
#per342,#org37,0
#per342,#org38,0
#per342,#org39,0
#per342,#org4,0
#per342,#org40,0
#per342,#org41,0
#per342,#org42,0
#per342,#org43,0
#per342,#org44,0
#per342,#org45,0
#per342,#org46,0
#per342,#org47,0
#per342,#org48,0
#per342,#org49,0
#per342,#org5,0
#per342,#org50,0
#per342,#org51,0
#per342,#org52,0
#per342,#org53,0
#per342,#org54,0
#per342,#org55,0
#per342,#org56,0
#per342,#org57,0
#per342,#org58,0
#per342,#org59,0
#per342,#org6,0
#per342,#org60,0
#per342,#org61,0
#per342,#org62,0
#per342,#org63,0
#per342,#org64,0
#per342,#org65,0
#per342,#org66,0
#per342,#org7,0
#per342,#org8,0
#per342,#org9,0
#per342,#per343,0
#per342,#per344,0
#per342,#per345,0
#per342,#per346,0
#per342,#per347,0
#per342,#per348,0
#per342,#per349,0
#per342,#per350,0
#per342,#per351,0
#per342,#per352,0
#per342,#per353,0
#per342,#per354,0
#per342,#per355,0
#per342,#per356,0
#per342,#per357,0
#per342,#per358,0
#per342,#per359,0
#per342,#per360,0
