id	string	freq	number_entities	low_string	string_len	type
#pla98	Rehobot	3	0	rehobot	7	pla
#per973	Ciro	3	0	ciro	4	per
#per661	rey de  Amalec	3	0	rey de  amalec	14	per
#org19	adúlteros	3	0	adúlteros	9	org
#pla83	lugar	3	0	lugar	5	pla
#org24	soldado	3	0	soldado	7	org
#per132	arameo	3	0	arameo	6	per
#per951	Herodías	3	0	herodías	8	per
#per933	Zabdi	3	0	zabdi	5	per
#per1058	horonita	3	0	horonita	8	per
#org70	personas	3	0	personas	8	org
#org147	hombre	3	0	hombre	6	org
#wor10	rollo	3	0	rollo	5	wor
#per691	galaadita	3	0	galaadita	9	per
#per105	Simón	3	0	simón	5	per
#pla181	Fenicia	3	0	fenicia	7	pla
#per161	joven	3	0	joven	5	per
#per710	jezreelita	3	0	jezreelita	10	per
#per232	Cenaz	3	0	cenaz	5	per
#per39	rey	3	0	rey	3	per
#pla449	Zoán	3	0	zoán	4	pla
#per450	Timna	3	0	timna	5	per
#per1083	Henadad	3	0	henadad	7	per
#org110	hermano	3	0	hermano	7	org
#per1018	Adoni-bezec	3	0	adoni-bezec	11	per
#org46	tribu de  Leví	3	0	tribu de  leví	14	org
#org100	hijos	3	0	hijos	5	org
#tim2	fin	3	0	fin	3	tim
#per792	Gera	3	0	gera	4	per
#per128	hijo	3	0	hijo	4	per
#org122	doncella	3	0	doncella	8	org
#pla109	ciudad	3	0	ciudad	6	pla
#org144	criados de  Saúl	3	0	criados de  saúl	16	org
#pla35	Arimatea	3	0	arimatea	8	pla
#org0	ciudades	3	0	ciudades	8	org
#per703	hijo de  Ahitob	3	0	hijo de  ahitob	15	per
#per464 #per93	hijas	3	1	hijas	5	per
#per612	María	3	0	maría	5	per
#org241	hermanos	3	0	hermanos	8	org
#pla697	Bet-hogla	3	0	bet-hogla	9	pla
#per2	marido	3	0	marido	6	per
#per14	pastor	3	0	pastor	6	per
#pla200	ciudad	3	0	ciudad	6	pla
#per720	rey de  Soba	3	0	rey de  soba	12	per
#pla545	tierra de  Moab	3	0	tierra de  moab	15	pla
#per784	Simea	3	0	simea	5	per
#org234	casa	3	0	casa	4	org
#pla69	tierra de los  caldeos	3	0	tierra de los  caldeos	22	pla
#org96	criados	3	0	criados	7	org
#org164	hijitos	3	0	hijitos	7	org
#per1016	rey	3	0	rey	3	per
#per1094	Gesem	3	0	gesem	5	per
#org19	mentiroso	3	0	mentiroso	9	org
#org22	doce tribus	3	0	doce tribus	11	org
#per692	sacerdote	3	0	sacerdote	9	per
#org4	hombre vestido de lino	3	0	hombre vestido de lino	22	org
#pla0	tierras	3	0	tierras	7	pla
#per1	Justo	3	0	justo	5	per
#per267	egipcio	3	0	egipcio	7	per
#pla1	pueblo	3	0	pueblo	6	pla
#pla4	lugar	3	0	lugar	5	pla
#per1129	Secanías	3	0	secanías	8	per
#pla43	orilla	3	0	orilla	6	pla
#per525	Judas	3	0	judas	5	per
#per1013	Cusan-risataim	3	0	cusan-risataim	14	per
#per20	Satán	3	0	satán	5	per
#org65	capitanes	3	0	capitanes	9	org
#pla210	Atenas	3	0	atenas	6	pla
#per545	Gayo	3	0	gayo	4	per
#pla677	Hazar-sual	3	0	hazar-sual	10	pla
#org25	hombre	3	0	hombre	6	org
#pla361	torrente del Besor	3	0	torrente del besor	18	pla
#per17	Espíritu de verdad	3	0	espíritu de verdad	18	per
#pla18	Casa	3	0	casa	4	pla
#org0	jornalero	3	0	jornalero	9	org
#per522	hijo	3	0	hijo	4	per
#org91	Dan	3	0	dan	3	org
#per1137	Bacbuquías	3	0	bacbuquías	10	per
#per482	Alejandro	3	0	alejandro	9	per
#pla343	Ela	3	0	ela	3	pla
#per381	Maquir	3	0	maquir	6	per
#org70	extranjeros	3	0	extranjeros	11	org
#per172	mujer de  Esaú	3	0	mujer de  esaú	14	per
#per14	Padre celestial	3	0	padre celestial	15	per
#org10	magos	3	0	magos	5	org
#per960	padre	3	0	padre	5	per
#per904	Estéfanas	3	0	estéfanas	9	per
#pla43	Mar de  Galilea	3	0	mar de  galilea	15	pla
#per157	sierva	3	0	sierva	6	per
#pla402	Rogel	3	0	rogel	5	pla
#per843	Amado	3	0	amado	5	per
#tim2	día	3	0	día	3	tim
#org47	tribu de  Isacar	3	0	tribu de  isacar	16	org
#org0	seres humanos	3	0	seres humanos	13	org
#pla257	Elim	3	0	elim	4	pla
#per217	Potifera	3	0	potifera	8	per
#pla34	Gólgota	3	0	gólgota	7	pla
#pla739	río	3	0	río	3	pla
#org201	anaceos	3	0	anaceos	7	org
#pla725	Bet-anat	3	0	bet-anat	8	pla
#per104	señor de la  tierra	3	0	señor de la  tierra	19	per
#org113	medos	3	0	medos	5	org
#per638	rey de  Moab	3	0	rey de  moab	12	per
#per466 #per469	dos hijos	3	1	dos hijos	9	per
#pla595	Aczib	3	0	aczib	5	pla
#pla28	monte de los Olivos	3	0	monte de los olivos	19	pla
#per616	Uri	3	0	uri	3	per
#org25	ancianos de  Judá	3	0	ancianos de  judá	17	org
#per953	ciego	3	0	ciego	5	per
#per1090	Baana	3	0	baana	5	per
#per210	Joctán	3	0	joctán	6	per
#per616	hijo de  Hur	3	0	hijo de  hur	12	per
#org27	discípulos de  Juan	3	0	discípulos de  juan	19	org
#per14	Dios de nuestros  padres	3	0	dios de nuestros  padres	24	per
#org101	adversario	3	0	adversario	10	org
#pla451	Menfis	3	0	menfis	6	pla
#per158	Canaán	3	0	canaán	6	per
#per185	hijo	3	0	hijo	4	per
#per26	gobernante	3	0	gobernante	10	per
#per1	Profeta	3	0	profeta	7	per
#per20	padre	3	0	padre	5	per
#per985	Lo-ruhama	3	0	lo-ruhama	9	per
#org92	sacerdotes	3	0	sacerdotes	10	org
#per14	Viviente-que-me-ve	3	0	viviente-que-me-ve	18	per
#org88	mujeres	3	0	mujeres	7	org
#org19	violento	3	0	violento	8	org
#per521	procónsul	3	0	procónsul	9	per
#pla259	Refidim	3	0	refidim	7	pla
#org18	madre	3	0	madre	5	org
#per31	hijo de  Alfeo	3	0	hijo de  alfeo	14	per
#pla5	Cam	3	0	cam	3	pla
#org172	hijas	3	0	hijas	5	org
#org24	porteros	3	0	porteros	8	org
#per627	Sofonías	3	0	sofonías	8	per
#org19	hombres sanguinarios	3	0	hombres sanguinarios	20	org
#pla3	ciudad fortificada	3	0	ciudad fortificada	18	pla
#org0	joven	3	0	joven	5	org
#org102	cautivos	3	0	cautivos	8	org
#per947	rey de  Canaán	3	0	rey de  canaán	14	per
#org24	carcelero	3	0	carcelero	9	org
#per774	Amiel	3	0	amiel	5	per
#per655 #per671	hijos	3	1	hijos	5	per
#per797	Quimam	3	0	quimam	6	per
#pla101	lugar	3	0	lugar	5	pla
#org163	gigantes	3	0	gigantes	8	org
#org190	dos hombres	3	0	dos hombres	11	org
#pla371	ciudad	3	0	ciudad	6	pla
#org53	hombre	3	0	hombre	6	org
#org70	ramas	3	0	ramas	5	org
#org191	rey	3	0	rey	3	org
#per511	curtidor	3	0	curtidor	8	per
#per110	Judas	3	0	judas	5	per
#per93	sierva	3	0	sierva	6	per
#org41	gaditas	3	0	gaditas	7	org
#org37	Amados	3	0	amados	6	org
#org185	hijos	3	0	hijos	5	org
#per227	Ficol	3	0	ficol	5	per
#per544	Diana	3	0	diana	5	per
#pla174	Harán	3	0	harán	5	pla
#per1097	Ater	3	0	ater	4	per
#pla53	Samaria	3	0	samaria	7	pla
#tim1	tercer Día	3	0	tercer día	10	tim
#per815	Sama	3	0	sama	4	per
#per11	madre de  Jesús	3	0	madre de  jesús	15	per
#org6	endemoniados	3	0	endemoniados	12	org
#per858	príncipe soberano de  Mesec  y  Tubal	3	0	príncipe soberano de  mesec  y  tubal	37	per
#per26	juez	3	0	juez	4	per
#per214	Jeús	3	0	jeús	4	per
#per729	geteo	3	0	geteo	5	per
#per495	rey de  Egipto	3	0	rey de  egipto	14	per
#org98	hombres	3	0	hombres	7	org
#per14	Dios de los  cielos	3	0	dios de los  cielos	19	per
#per14	que vive por los siglos de los siglos	3	0	que vive por los siglos de los siglos	37	per
#pla4	nación	3	0	nación	6	pla
#org101	perseguidores	3	0	perseguidores	13	org
#pla294	Carmelo	3	0	carmelo	7	pla
#per1156	Uzi	3	0	uzi	3	per
#pla76	Magog	3	0	magog	5	pla
#per14	Dios de vuestros  padres	3	0	dios de vuestros  padres	24	per
#org146	casa de  David	3	0	casa de  david	14	org
#pla4	siete partes	3	0	siete partes	12	pla
#org120	multitud	3	0	multitud	8	org
#org43	hijos de  Neftalí	3	0	hijos de  neftalí	17	org
#pla20	gran ciudad	3	0	gran ciudad	11	pla
#pla191	ciudad	3	0	ciudad	6	pla
#org18	creyentes	3	0	creyentes	9	org
#org70	resto de  Israel	3	0	resto de  israel	16	org
#per14	Dios grande	3	0	dios grande	11	per
#org42	hijos de  Aser	3	0	hijos de  aser	14	org
#pla55	Tiberias	3	0	tiberias	8	pla
#pla279	torre de Hananeel	3	0	torre de hananeel	17	pla
#pla544	Jair	3	0	jair	4	pla
#org18	miembro	3	0	miembro	7	org
#pla495 #pla496 #pla497 #pla498	ciudades	3	3	ciudades	8	pla
#per801	Ira	3	0	ira	3	per
#org6	espíritu malo	3	0	espíritu malo	13	org
#org4	Ángel	3	0	ángel	5	org
#per29	Bartolomé	3	0	bartolomé	9	per
#pla757	Haroset-goim	3	0	haroset-goim	12	pla
#per537	Galión	3	0	galión	6	per
#org123	efesios	3	0	efesios	7	org
#pla260	Meriba	3	0	meriba	6	pla
#per671	Ofni	3	0	ofni	4	per
#per161	mujer	3	0	mujer	5	per
#per226	Zera	3	0	zera	4	per
#per1053	sacerdote	3	0	sacerdote	9	per
#org39	suegro	3	0	suegro	6	org
#per715	hermano	3	0	hermano	7	per
#per1095	Hanani	3	0	hanani	6	per
#org48	hijos de  Zabulón	3	0	hijos de  zabulón	17	org
#per1103	Salum	3	0	salum	5	per
#pla206	ciudad	3	0	ciudad	6	pla
#per3	hombre	3	0	hombre	6	per
#per1085	Sefatías	3	0	sefatías	8	per
#per211	Jaalam	3	0	jaalam	6	per
#per1112	Jadúa	3	0	jadúa	5	per
#org18	hombres	3	0	hombres	7	org
#per593	Coré	3	0	coré	4	per
#per584	Séfora	3	0	séfora	6	per
#per14	Dios de paz	2	0	dios de paz	11	per
#per1116	Ezer	2	0	ezer	4	per
#org108	pueblo	2	0	pueblo	6	org
#pla58	Cedrón	2	0	cedrón	6	pla
#org101	enemigos del  rey	2	0	enemigos del  rey	17	org
#per499 #per614	dos hijos	2	1	dos hijos	9	per
#org16	hijos	2	0	hijos	5	org
#per583	padre	2	0	padre	5	per
#org37	viudas	2	0	viudas	6	org
#pla27	Betfagé	2	0	betfagé	7	pla
#per1126	Delaía	2	0	delaía	6	per
#per1323	Natanael	2	0	natanael	8	per
#per859	centinela	2	0	centinela	9	per
#per65	Asa	2	0	asa	3	per
#per678 #per679	hijos	2	1	hijos	5	per
#per1302	Elam	2	0	elam	4	per
#per522	rey sobre  Israel	2	0	rey sobre  israel	17	per
#org15	leprosos	2	0	leprosos	8	org
#org70	moradores de la  tierra	2	0	moradores de la  tierra	23	org
#org100	reyes poderosos	2	0	reyes poderosos	15	org
#per305	Carmi	2	0	carmi	5	per
#org15	muchacho	2	0	muchacho	8	org
#org131	hijas	2	0	hijas	5	org
#per512	hombre	2	0	hombre	6	per
#org63	tributario	2	0	tributario	10	org
#pla324	monte	2	0	monte	5	pla
#org6	hombre	2	0	hombre	6	org
#per1136	Colhoze	2	0	colhoze	7	per
#per692	Ahías	2	0	ahías	5	per
#org164	Hermanos	2	0	hermanos	8	org
#per466	difunto	2	0	difunto	7	per
#per700	Abinadab	2	0	abinadab	8	per
#org57	habitantes de  Gabaón	2	0	habitantes de  gabaón	21	org
#pla0	nación	2	0	nación	6	pla
#per445	Jobab	2	0	jobab	5	per
#per138	rey de los  filisteos	2	0	rey de los  filisteos	21	per
#pla345	Naiot de  Ramá	2	0	naiot de  ramá	14	pla
#per204	Efrata	2	0	efrata	6	per
#org25	hombres	2	0	hombres	7	org
#org85	madianitas	2	0	madianitas	10	org
#org88	siervos de mi  señor	2	0	siervos de mi  señor	20	org
#org233	hombre	2	0	hombre	6	org
#pla71	santa ciudad	2	0	santa ciudad	12	pla
#org57	leñadores	2	0	leñadores	9	org
#pla250	ciudad	2	0	ciudad	6	pla
#org101	enemigos de  David	2	0	enemigos de  david	18	org
#per975	Joacim	2	0	joacim	6	per
#pla4	tierra santa	2	0	tierra santa	12	pla
#org126	pueblo	2	0	pueblo	6	org
#per35	joven	2	0	joven	5	per
#org145	siervos	2	0	siervos	7	org
#org15	mancos	2	0	mancos	6	org
#per625	Jedaías	2	0	jedaías	7	per
#org70	madre	2	0	madre	5	org
#org69	amo	2	0	amo	3	org
#org111	mujeres	2	0	mujeres	7	org
#org4	vigilante	2	0	vigilante	9	org
#per139	hijo de  Hamor	2	0	hijo de  hamor	14	per
#pla135	heredad	2	0	heredad	7	pla
#pla4	ciudad	2	0	ciudad	6	pla
#per381	hijo de  Manasés	2	0	hijo de  manasés	16	per
#org126	edomitas	2	0	edomitas	8	org
#pla409	Cabseel	2	0	cabseel	7	pla
#per428	Tubal-caín	2	0	tubal-caín	10	per
#pla130	Salem	2	0	salem	5	pla
#per1	nazareno	2	0	nazareno	8	per
#pla622	Ibleam	2	0	ibleam	6	pla
#per92	Boaz	2	0	boaz	4	per
#per871	Pelatías	2	0	pelatías	8	per
#org91	tribu	2	0	tribu	5	org
#org50	generación	2	0	generación	10	org
#org37	rebaño	2	0	rebaño	6	org
#org14	hechiceros de  Egipto	2	0	hechiceros de  egipto	21	org
#per1135	Kelita	2	0	kelita	6	per
#org93	hombre	2	0	hombre	6	org
#pla3	hermana	2	0	hermana	7	pla
#per243	Metusael	2	0	metusael	8	per
#per910	Bohán	2	0	bohán	5	per
#org82	enemigos	2	0	enemigos	8	org
#pla398	Helam	2	0	helam	5	pla
#pla15	Abadón	2	0	abadón	6	pla
#per1056	sumo sacerdote	2	0	sumo sacerdote	14	per
#per1022	Hilel	2	0	hilel	5	per
#org22	Judá	2	0	judá	4	org
#pla81	ciudad	2	0	ciudad	6	pla
#org15	mujer	2	0	mujer	5	org
#org196	rey	2	0	rey	3	org
#pla180	Sarón	2	0	sarón	5	pla
#org147	cuatrocientos hombres	2	0	cuatrocientos hombres	21	org
#per67	Joram	2	0	joram	5	per
#pla794	Josafat	2	0	josafat	7	pla
#pla64	gran río	2	0	gran río	8	pla
#per286	Zara	2	0	zara	4	per
#per14	Dios celoso	2	0	dios celoso	11	per
#per706	sacerdote	2	0	sacerdote	9	per
#per504	padres	2	0	padres	6	per
#org135	jinetes	2	0	jinetes	7	org
#per87	Ram	2	0	ram	3	per
#pla176	desierto de  Sinaí	2	0	desierto de  sinaí	18	pla
#pla1	Efrata	2	0	efrata	6	pla
#per1037	hija de  Jefté	2	0	hija de  jefté	14	per
#per257	vigoroso cazador delante de  Jehová	2	0	vigoroso cazador delante de  jehová	35	per
#pla741	Susa	2	0	susa	4	pla
#per503	Josué de  Bet-semes	2	0	josué de  bet-semes	19	per
#pla30	porción santa	2	0	porción santa	13	pla
#per465	marido	2	0	marido	6	per
#per503	servidor	2	0	servidor	8	per
#pla524	Medeba	2	0	medeba	6	pla
#per919	rey amorreo	2	0	rey amorreo	11	per
#org172	madera de la vid	2	0	madera de la vid	16	org
#per504	preso	2	0	preso	5	per
#pla8	ciudad de  Nazaret	2	0	ciudad de  nazaret	18	pla
#per18	criatura	2	0	criatura	8	per
#org195	hombre	2	0	hombre	6	org
#pla300	puerta del Pescado	2	0	puerta del pescado	18	pla
#per504	apóstol de  Jesucristo	2	0	apóstol de  jesucristo	22	per
#org24	hombres valientes	2	0	hombres valientes	17	org
#per14	redentor	2	0	redentor	8	per
#pla609	Asán	2	0	asán	4	pla
#org100	rey en  Israel	2	0	rey en  israel	14	org
#pla411	Jazer	2	0	jazer	5	pla
#per136	hija	2	0	hija	4	per
#per1	Verdadero	2	0	verdadero	9	per
#pla120	Bela	2	0	bela	4	pla
#per1030	dios	2	0	dios	4	per
#per544	Diana de los  efesios	2	0	diana de los  efesios	21	per
#per1024	rey	2	0	rey	3	per
#pla8	tierra	2	0	tierra	6	pla
#pla384	Baal-perazim	2	0	baal-perazim	12	pla
#per695	Malquisúa	2	0	malquisúa	9	per
#per14	Altísimo Dios	2	0	altísimo dios	13	per
#per14	columna de fuego	2	0	columna de fuego	16	per
#pla310	casa de  Jehová	2	0	casa de  jehová	15	pla
#pla31	aldea	2	0	aldea	5	pla
#pla15	sombra de muerte	2	0	sombra de muerte	16	pla
#pla262	casa de  Jehová	2	0	casa de  jehová	15	pla
#per766	Josafat	2	0	josafat	7	per
#pla153	mar occidental	2	0	mar occidental	14	pla
#per46 #per976 #per972 #per971	siervos	2	3	siervos	7	per
#per644	profeta	2	0	profeta	7	per
#per1030	Baal-berit	2	0	baal-berit	10	per
#org24	guardias de su  señor	2	0	guardias de su  señor	21	org
#per731	siervo	2	0	siervo	6	per
#per20	falso profeta	2	0	falso profeta	13	per
#per260	Amrafel	2	0	amrafel	7	per
#pla396	Is-tob	2	0	is-tob	6	pla
#org249	hijas de  Silo	2	0	hijas de  silo	14	org
#pla382	casa del  rey	2	0	casa del  rey	13	pla
#pla2	seis ciudades con sus aldeas	2	0	seis ciudades con sus aldeas	28	pla
#org0	extraños	2	0	extraños	8	org
#pla447	Sevene	2	0	sevene	6	pla
#per918	hermano menor de  Caleb	2	0	hermano menor de  caleb	23	per
#per14	luz	2	0	luz	3	per
#per466	muerto	2	0	muerto	6	per
#pla32	Getsemaní	2	0	getsemaní	9	pla
#org250	tecoítas	2	0	tecoítas	8	org
#org0	familias de la  tierra	2	0	familias de la  tierra	22	org
#per1189	Samúa	2	0	samúa	5	per
#pla495	Hezrón	2	0	hezrón	6	pla
#tim6	días de los Panes sin levadura	2	0	días de los panes sin levadura	30	tim
#per523	padre de  Saúl	2	0	padre de  saúl	14	per
#per1205	Harif	2	0	harif	5	per
#pla739	Ulai	2	0	ulai	4	pla
#per423	Falú	2	0	falú	4	per
#per1035	Galaad	2	0	galaad	6	per
#pla163	Seba	2	0	seba	4	pla
#org51	cuatro ruedas	2	0	cuatro ruedas	13	org
#org24	escuadrón	2	0	escuadrón	9	org
#per44	profeta	2	0	profeta	7	per
#org103	dios extraño	2	0	dios extraño	12	org
#org25	setenta de los ancianos de  Israel	2	0	setenta de los ancianos de  israel	34	org
#org70	ramas naturales	2	0	ramas naturales	15	org
#per263	Escol	2	0	escol	5	per
#per1054	siervo amonita	2	0	siervo amonita	14	per
#per462	pariente	2	0	pariente	8	per
#pla164	campo	2	0	campo	5	pla
#pla786	Jebús	2	0	jebús	5	pla
#per329	rey de  Zeboim	2	0	rey de  zeboim	14	per
#per163	Seir	2	0	seir	4	per
#per93	joven	2	0	joven	5	per
#per1	Jesucristo de  Nazaret	2	0	jesucristo de  nazaret	22	per
#per925	hijo de  Carmi	2	0	hijo de  carmi	14	per
#per861	rey de  reyes	2	0	rey de  reyes	13	per
#per20	serpiente antigua	2	0	serpiente antigua	17	per
#org4	señores	2	0	señores	7	org
#org24	trescientos hombres	2	0	trescientos hombres	19	org
#org88	doce hermanos	2	0	doce hermanos	13	org
#per83	Eliud	2	0	eliud	5	per
#pla4	Líbano	2	0	líbano	6	pla
#per14	Creador	2	0	creador	7	per
#pla131	río de  Egipto	2	0	río de  egipto	14	pla
#per1056	sacerdote	2	0	sacerdote	9	per
#org18	multitudes	2	0	multitudes	10	org
#org25	capitanes	2	0	capitanes	9	org
#org18	limpio	2	0	limpio	6	org
#org102	desvalido	2	0	desvalido	9	org
#pla568	Neftoa	2	0	neftoa	6	pla
#per157	sierva de  Raquel	2	0	sierva de  raquel	17	per
#per2 #per3	padres	2	1	padres	6	per
#per1256	Paros	2	0	paros	5	per
#per55 #per56	dos ladrones	2	1	dos ladrones	12	per
#org18	amigos	2	0	amigos	6	org
#per701	Sama	2	0	sama	4	per
#pla438	Togarma	2	0	togarma	7	pla
#per276	Hadad	2	0	hadad	5	per
#org64	siervos	2	0	siervos	7	org
#per14	Dios de mi  padre	2	0	dios de mi  padre	17	per
#org101	enemigos de alrededor	2	0	enemigos de alrededor	21	org
#per72 #per152	dos hijos	2	1	dos hijos	9	per
#per35	objeto de oprobio	2	0	objeto de oprobio	17	per
#org14	sacerdotes	2	0	sacerdotes	10	org
#per762	Ahío	2	0	ahío	4	per
#per14	amparo	2	0	amparo	6	per
#per14	Roca de  Israel	2	0	roca de  israel	15	per
#org0	reino	2	0	reino	5	org
#per856	Baraquel	2	0	baraquel	8	per
#pla229	Panfilia	2	0	panfilia	8	pla
#org25	gobernantes de  Judá	2	0	gobernantes de  judá	20	org
#org159	siervos	2	0	siervos	7	org
#per267	señor	2	0	señor	5	per
#per269	Raama	2	0	raama	5	per
#org24	tres escuadrones	2	0	tres escuadrones	16	org
#per696	mujer	2	0	mujer	5	per
#org42	tribu de los  hijos de  Aser	2	0	tribu de los  hijos de  aser	28	org
#org101	leones	2	0	leones	6	org
#per1037	hija	2	0	hija	4	per
#per766	hijo de  Ahilud	2	0	hijo de  ahilud	15	per
#org19	idólatras	2	0	idólatras	9	org
#per764	Toi	2	0	toi	3	per
#wor8	visión	2	0	visión	6	wor
#org0	habitantes del  mundo	2	0	habitantes del  mundo	21	org
#org4	siete espíritus de  Dios	2	0	siete espíritus de  dios	24	org
#per420	Canaán	2	0	canaán	6	per
#org93	familias	2	0	familias	8	org
#org50	hombres perversos	2	0	hombres perversos	17	org
#per9	Hesrón	2	0	hesrón	6	per
#org4 #org6	hijos de  Dios	2	1	hijos de  dios	14	org
#per712	Lais	2	0	lais	4	per
#pla460	Hetlón	2	0	hetlón	6	pla
#pla140	valle de  Sucot	2	0	valle de  sucot	15	pla
#per1118	Azgad	2	0	azgad	5	per
#org147	doscientos	2	0	doscientos	10	org
#org0	jóvenes	2	0	jóvenes	7	org
#pla502	Misrefot-maim	2	0	misrefot-maim	13	pla
#per1047	hermano	2	0	hermano	7	per
#per14	Gran Rey	2	0	gran rey	8	per
#per721	amigo de  David	2	0	amigo de  david	15	per
#org197	hombres	2	0	hombres	7	org
#pla4	arroyos	2	0	arroyos	7	pla
#pla403	Rogelim	2	0	rogelim	7	pla
#org0	tercio	2	0	tercio	6	org
#pla439	Minit	2	0	minit	5	pla
#org18	malo	2	0	malo	4	org
#org24	ejército de  Hadad-ezer	2	0	ejército de  hadad-ezer	23	org
#org82 #org81	hijos	2	1	hijos	5	org
#per58	María	2	0	maría	5	per
#org16	hijas	2	0	hijas	5	org
#per1	Señor de todos	2	0	señor de todos	14	per
#org70	Judá	2	0	judá	4	org
#per17	paloma	2	0	paloma	6	per
#per707	amo	2	0	amo	3	per
#per145	marido	2	0	marido	6	per
#per790 #per791	dos hijos	2	1	dos hijos	9	per
#org146	familia del  rey	2	0	familia del  rey	16	org
#per14	columna de nube	2	0	columna de nube	15	per
#pla4	corderitos	2	0	corderitos	10	pla
#per448	Hanoc	2	0	hanoc	5	per
#per861	señor	2	0	señor	5	per
#org12	pastores de  Israel	2	0	pastores de  israel	19	org
#org18	íntegros	2	0	íntegros	8	org
#pla185	Pafos	2	0	pafos	5	pla
#org6	espíritu malo de parte de  Jehová	2	0	espíritu malo de parte de  jehová	33	org
#org78	siervos	2	0	siervos	7	org
#org70	casa	2	0	casa	4	org
#pla150	Efrata	2	0	efrata	6	pla
#per341	Jamín	2	0	jamín	5	per
#org42	familias	2	0	familias	8	org
#per270	Cetura	2	0	cetura	6	per
#org12	casa de  Aarón	2	0	casa de  aarón	14	org
#wor9	carta	2	0	carta	5	wor
#org135	vecinos	2	0	vecinos	7	org
#per117	Silvano	2	0	silvano	7	per
#org70	hombres de la  ciudad	2	0	hombres de la  ciudad	21	org
#pla223	Mileto	2	0	mileto	6	pla
#org0	niños	2	0	niños	5	org
#per4	menor	2	0	menor	5	per
#org139	hijos	2	0	hijos	5	org
#pla125	tierra de  Seir	2	0	tierra de  seir	15	pla
#org100	hijo	2	0	hijo	4	org
#per1026	criado	2	0	criado	6	per
#per435	Seba	2	0	seba	4	per
#pla99	Cala	2	0	cala	4	pla
#per273	Baal-hanán	2	0	baal-hanán	10	per
#pla315	Quiriat-baal	2	0	quiriat-baal	12	pla
#org18	entendidos	2	0	entendidos	10	org
#org185	Hermanos	2	0	hermanos	8	org
#per510	Tabita	2	0	tabita	6	per
#org18	hombre íntegro	2	0	hombre íntegro	14	org
#org185	iglesia de  Dios	2	0	iglesia de  dios	16	org
#pla56	Siloé	2	0	siloé	5	pla
#pla310	templo de  Jehová	2	0	templo de  jehová	17	pla
#org12	Sacerdotes	2	0	sacerdotes	10	org
#org30 #org31 #org32 #org33 #org34 #org35 #org36	siete candelabros de oro	2	6	siete candelabros de oro	24	org
#per26	siervo de  Dios	2	0	siervo de  dios	15	per
#per522	enemigo	2	0	enemigo	7	per
#pla2	nueve ciudades con sus aldeas	2	0	nueve ciudades con sus aldeas	29	pla
#pla101	tierras	2	0	tierras	7	pla
#org18	remanente de  Jacob	2	0	remanente de  jacob	19	org
#org3	Hijitos	2	0	hijitos	7	org
#pla774	Tebes	2	0	tebes	5	pla
#org70	hijos de  Jacob	2	0	hijos de  jacob	15	org
#org19	engañador	2	0	engañador	9	org
#pla4	valles	2	0	valles	6	pla
#pla430	Quitim	2	0	quitim	6	pla
#org103	dioses de los  amorreos	2	0	dioses de los  amorreos	23	org
#per264	Javán	2	0	javán	5	per
#per14	que me ha enviado	2	0	que me ha enviado	17	per
#per14	Dios de  dioses	2	0	dios de  dioses	15	per
#per1038	zabulonita	2	0	zabulonita	10	per
#per366	rey de  Adma	2	0	rey de  adma	12	per
#pla109	More	2	0	more	4	pla
#pla3	aldeas	2	0	aldeas	6	pla
#per3	único hijo	2	0	único hijo	10	per
#per35	menor	2	0	menor	5	per
#pla4	territorios	2	0	territorios	11	pla
#per566	Julio	2	0	julio	5	per
#org24	gente de a caballo	2	0	gente de a caballo	18	org
#per1177	Adín	2	0	adín	4	per
#pla263	obra	2	0	obra	4	pla
#pla302	lugar	2	0	lugar	5	pla
#pla268	ciudad	2	0	ciudad	6	pla
#per845	justo	2	0	justo	5	per
#per252	Omar	2	0	omar	4	per
#per14	creador de los cielos y de la  tierra	2	0	creador de los cielos y de la  tierra	37	per
#org147	capitanes del  ejército	2	0	capitanes del  ejército	23	org
#per267	oficial del  faraón	2	0	oficial del  faraón	19	per
#per143	mujer	2	0	mujer	5	per
#per14	Dios santo	2	0	dios santo	10	per
#pla246	tierra	2	0	tierra	6	pla
#org197	habitantes de  Hai	2	0	habitantes de  hai	18	org
#pla22	ciudad	2	0	ciudad	6	pla
#per504	judío	2	0	judío	5	per
#pla25	Filipo	2	0	filipo	6	pla
#per538	Sóstenes	2	0	sóstenes	8	per
#per602	Nadab	2	0	nadab	5	per
#org145	descendencia	2	0	descendencia	12	org
#per986	Lo-ammi	2	0	lo-ammi	7	per
#wor1	delicia	2	0	delicia	7	wor
#pla186	Perge	2	0	perge	5	pla
#per1082	hijo de  Urías	2	0	hijo de  urías	14	per
#org147	mensajeros	2	0	mensajeros	10	org
#org11	hermanas	2	0	hermanas	8	org
#per722	hermano	2	0	hermano	7	per
#org104	descendencia	2	0	descendencia	12	org
#org0	espíritu	2	0	espíritu	8	org
